tags	ipa	word
Connacht 	/ˈoːl̪ˠəsˠ/	eolas
Connacht ; Munster 	/ˈʃiːnʲə/	síneadh
Connacht 	/ˈʃiːnʲuː/	síneadh
Connacht 	/ˈʃiːnʲətʲ/	síneadh
Connacht 	/ˈʃiːnʲəx/	síneadh
Connacht 	/ˈʃiːnʲətʲ/	síneadh
Connacht 	/ˈʃiːnʲuː/	síneadh
Connacht ; Munster 	/ˈd̪ˠɔlˠə/	dola
Connacht ; Munster 	/ˈd̪ˠɔlˠə/	dola
Connacht 	/ˈkɔl̪ˠuːɾˠ/	colúr
Connacht 	/ˈpʲeːkoːɡ/	péacóg
Connacht 	/ˈdʲɾʲɑːhəɾʲ/	deartháir
Connacht 	/ˈdʲɾʲɑːɾʲ/	deartháir
Connacht 	[ˈkat̪ˠəx]	catach
Connacht 	/ɔvˠ/	ubh
Connacht 	/bˠlˠɑː/	bláth
Connacht 	/bˠl̪ˠɑː/	bláth
Connacht 	/sˠɾˠoːn/	srón
Connacht 	/sˠɾˠuːn/	srón
Connacht 	/sˠɾˠuːn̪ˠ/	srón
Connacht 	/sˠɾˠoːnˠ/	srón
Connacht 	[ʂɾˠoːnˠ]	srón
Connacht 	/ʃceːlˠ/	scéal
Connacht 	/ʃceːl̪ˠ/	scéal
Connacht 	/sˠuː/	súigh
Connacht ; Ulster 	/sˠuːj/	súigh
Connacht ; Munster 	/ɡɾˠɑːd̪ˠ/	grád
Connacht ; Munster 	/ɡɾˠɑːd̪ˠ/	grád
Connacht 	/ˈfʲɾʲasˠt̪ˠəlˠiː/	freastalaí
Connacht 	/ˈfʲɾʲasˠt̪ˠəlˠiː/	freastalaí
Connacht 	/sˠiːlˠ/	saol
Connacht 	/sˠiːl̪ˠ/	saol
Connacht ; Connacht 	/koil̠ʲ/	coill
Connacht 	/kɞl̠ʲ/	coill
Connacht 	/kail̠ʲ/	coill
Connacht ; Connacht 	/kel̠ʲ/	coill
Connacht ; Connacht 	/koil̠ʲ/	coill
Connacht 	/kɞl̠ʲ/	coill
Connacht 	/kail̠ʲ/	coill
Connacht ; Connacht 	/kel̠ʲ/	coill
Connacht 	/ˈʃnʲæːxt̪ˠə/	sneachta
Connacht 	/ˈbˠɑːd̪ˠoːɾʲ/	bádóir
Connacht ; Munster 	/ˈpʲakə/	peaca
Connacht 	/ˈpʲækə/	peaca
Connacht 	[ˈpʲæːkə]	peaca
Connacht ; Ulster 	/ˈpʲaku(ː)/	peaca
Connacht ; Munster 	/ˈkuːɟɪ/	cúige
Connacht ; Munster 	/bˠɑːsˠ/	bás
Connacht 	/ˈbˠɔlək/	bolg
Connacht 	/ˈbˠɔlək/	bolg
Connacht 	/ˈt̪ˠɔsˠəx/	tosach
Connacht 	/ˈkɑlə/	caladh
Connacht 	/ˈkalˠə/	caladh
Connacht 	/ˈkalˠuː/	caladh
Connacht 	/ˈɛtʲoːɡ/	eiteog
Connacht 	[ˈɪvʲəxiː]	uibheacha
Connacht 	/eːnˠ/	éan
Connacht 	/eːn̪ˠ/	éan
Connacht 	/bˠuə/	buaigh
Connacht ; Ulster 	/bˠuəj/	buaigh
Connacht 	/ˈdʲɪloːɡ/	duilleog
Connacht 	/ˈd̪ˠɪl̠ʲoːɡʲ/	duilleog
Connacht 	/ˈd̪ˠɪl̠ʲuːɾˠ/	duilliúr
Connacht 	/ˈkapʲiːnʲ/	caipín
Connacht ; Ulster 	/ɡlˠuːnˠ/	glún
Connacht ; Ulster 	/ɡl̪ˠuːn̪ˠ/	glún
Connacht 	/mʲeːɾˠ/	méar
Connacht ; Ulster 	/dʲlʲiː/	dligh
Connacht ; Munster 	/dʲlʲiː/	dlí
Connacht 	/dʲliː/	dlí
Connacht 	/d̪ˠəˈliə/	dlí
Connacht ; Ulster 	/ˈdʲlʲiːw/	dlí
Connacht ; Munster 	/dʲlʲiː/	dlí
Connacht 	/dʲliː/	dlí
Connacht 	/d̪ˠəˈliə/	dlí
Connacht ; Ulster 	/ˈdʲlʲiːw/	dlí
Connacht ; Munster 	/dʲlʲiː/	dlí
Connacht 	/dʲliː/	dlí
Connacht 	/d̪ˠəˈliə/	dlí
Connacht ; Ulster 	/ˈdʲlʲiːw/	dlí
Connacht 	/t̪ˠoːnʲ/	tóin
Connacht 	/t̪ˠuːnʲ/	tóin
Connacht 	/ˈəuɾˠd̪ˠuː/	ordú
Connacht 	/ˈoːɾˠd̪ˠuː/	ordú
Connacht ; Munster 	/fˠɑːlʲ/	fáil
Connacht ; Munster 	/fˠɑːlʲ/	fáil
Connacht ; Munster 	/pʲiːbʲ/	píb
Connacht 	/ˈfˠuːvˠəɾˠ/	fómhar
Connacht 	/ˈfˠoːvˠəɾˠ/	fómhar
Connacht 	/ˈfˠuːwəɾˠ/	fómhar
Connacht 	/ˈsˠiːɾˠə/	saothraigh
Connacht 	/ˈsˠiːɾˠə/	saothraigh
Connacht ; Munster 	/ˈpˠoːkə/	póca
Connacht 	/ˈsˠpˠaɾˠɑːnˠ/	sparán
Connacht 	/ˈɡɔwɑːlʲ/	gabháil
Connacht 	/ˈɡɔwɑːlʲ/	gabháil
Connacht ; Munster 	/ˈmˠɪcoːlʲ/	muiceoil
Connacht 	/ˈɔʃiːnʲ/	oisín
Connacht 	/ˈɔŋə/	ionga
Connacht 	/ˈfʲaɾˠuːlʲ/	fearúil
Connacht 	/ˈbʊn̪ˠuːsˠəx/	bunúsach
Connacht 	/ˈbʊnˠuːsˠ/	bunús
Connacht ; Munster 	/ˈɑsˠət̪ˠ/	asat
Connacht 	/ˈasˠəd̪ˠ/	asat
Connacht 	/ˈasˠt̪ˠəd̪ˠ/	asat
Connacht 	/ˈfʲad̪ˠoːɡ/	feadóg
Connacht 	/ˈɔɾˠə/	urú
Connacht ; Munster 	/ɾˠoː/	ró-
Connacht 	/ˈɛfʲɪc/	oifig
Connacht 	/ˈɛfʲɪɟuːlʲ/	oifigiúil
Connacht ; Munster 	/ə/	-adh
Connacht ; Ulster 	/uː/	-adh
Connacht 	/əvˠ/	-adh
Connacht ; Ulster 	/uː/	-adh
Connacht 	/ətʲ/	-adh
Connacht 	/əx/	-adh
Connacht ; Ulster 	/ətʲ/	-adh
Connacht ; Ulster 	/uː/	-adh
Connacht 	/ˈt̪ˠɔsˠə/	tosaigh
Connacht 	/ˈt̪ˠɔsˠiː/	tosaigh
Connacht 	/ˈt̪ˠɔsˠə/	tosaigh
Connacht 	/ˈt̪ˠɔsˠiː/	tosaigh
Connacht 	/ˈmˠaɾˠə/	maraigh
Connacht 	/ˈmˠaɾˠiː/	maraigh
Connacht 	/ˈmˠaɾˠəfˠəx/	marfach
Connacht 	/ˈmˠaɾˠəfˠəx/	marfach
Connacht ; Munster 	/ˈpˠoːsˠə/	pósadh
Connacht 	/ˈpˠoːsˠuː/	pósadh
Connacht 	/ˈpˠoːsˠətʲ/	pósadh
Connacht 	/ˈpˠoːsˠəx/	pósadh
Connacht 	/ˈpˠoːsˠətʲ/	pósadh
Connacht 	/ˈpˠoːsˠuː/	pósadh
Connacht ; Munster 	/pˠoːsˠ/	pós
Connacht 	/bʲeːl/	béal
Connacht ; Connacht ; Ulster 	/bʲeːlˠ/	béal
Connacht ; Connacht ; Ulster 	/bʲeːl̪ˠ/	béal
Connacht 	/ˈbʲeːɾˠl̪ˠə/	béarla
Connacht 	/n̠ʲavˠ/	neamh
Connacht 	/n̠ʲaw/	neamh
Connacht ; Munster 	/sˠpˠɑːn̠ʲ/	Spáinn
Connacht ; Ulster 	/fˠɾˠæɲc/	Frainc
Connacht ; Ulster 	/fˠɾˠæɲc/	Frainc
Connacht ; Ulster 	/eːɡ/	éag
Connacht ; Ulster 	[ɛə̯ɡ]	éag
Connacht ; Ulster 	/eːɡ/	éag
Connacht ; Ulster 	[ɛə̯ɡ]	éag
Connacht 	/ɾˠiːn̠ʲtʲ/	roinnt
Connacht ; Ulster 	/ɾˠɪn̠ʲtʲ/	roinnt
Connacht 	/ɾˠiːn̠ʲtʲ/	roinnt
Connacht ; Ulster 	/ɾˠɪn̠ʲtʲ/	roinnt
Connacht 	/tʲʊ(w)/	tiubh
Connacht 	/tʲʊ(w)/	tiubh
Connacht 	/tʲʊ(w)/	tiubh
Connacht 	/ɟɾʲiːvˠ/	gníomh
Connacht 	/ɟɾʲĩːw/	gníomh
Connacht 	/ˈt̪ˠapˠə/	tapadh
Connacht ; Ulster 	/ˈt̪ˠapˠuː/	tapadh
Connacht 	/ˈt̪ˠapˠə/	tapadh
Connacht ; Ulster 	/ˈt̪ˠapˠuː/	tapadh
Connacht 	/ɡəɾˠəˈma.ad̪ˠ/	go raibh maith agat
Connacht ; Connacht ; Munster 	/ɟɑːɾˠ/	gearr
Connacht 	/ɟaːɾˠ/	gearr
Connacht ; Munster 	/fʲɑːɾˠ/	fearr
Connacht 	/ˈkɔlˠəmˠɑːnˠ/	Colmán
Connacht 	/ˈkɔl̪ˠəmˠɑːn̪ˠ/	Colmán
Connacht ; Ulster 	/ɡɾˠuəɡ/	gruaig
Connacht ; Ulster 	/ˈdˠiːn̪ˠɾˠə/	daonra
Connacht 	[ˈmʲɪl̠ʲʃoːɡ]	milseog
Connacht 	/ˈbˠlɑsˠt̪ˠə/	blasta
Connacht ; Connacht ; Ulster 	/ˈbˠlˠasˠt̪ˠə/	blasta
Connacht 	/ˈbˠlɑsˠt̪ˠə/	blasta
Connacht ; Connacht ; Ulster 	/ˈbˠlˠasˠt̪ˠə/	blasta
Connacht 	/iː/	-igh
Connacht ; Ulster 	/j/	-igh
Connacht ; Ulster 	[iː]	-aigh
Connacht ; Ulster 	[i]	-aigh
Connacht 	/l̠ʲiː/	ligh
Connacht 	/d̪ˠoː/	dóigh
Connacht 	/d̪ˠoː/	dóigh
Connacht 	/d̪ˠoː/	dóigh
Connacht 	/ˈt̪ˠɑːɾˠl̪ˠə/	tarlaigh
Connacht 	/ˈt̪ˠɑːɾˠl̪ˠə/	tarlaigh
Connacht 	/ˈɑɾˠə/	athraigh
Connacht 	/ˈaɾˠə/	athraigh
Connacht 	/ˈæɾˠə/	athraigh
Connacht 	/ˈaːɾˠə/	athraigh
Connacht 	/ˈɑɾˠə/	athraigh
Connacht 	/ˈaɾˠə/	athraigh
Connacht 	/ˈæɾˠə/	athraigh
Connacht 	/ˈaːɾˠə/	athraigh
Connacht 	/d̪ˠɾˠɔx/	droch-
Connacht 	/ˈbʲɞɡɑːn/	beagán
Connacht 	/ˈbʲɞɡɑːn/	beagán
Connacht 	/l̠ʲah/	leath
Connacht 	/l̠ʲæ/	leath
Connacht 	/l̠ʲah/	leath
Connacht 	/l̠ʲæ/	leath
Connacht 	/ˈkʊɾˠəx/	curach
Connacht 	/ˈkɔɾˠəx/	curach
Connacht 	/ˈɡɑuəɾˠ/	gabhar
Connacht 	/ˈɡɑuəɾˠ/	gabhar
Connacht 	/ˈkɪnʲinʲ/	coinín
Connacht 	/ˈd̪ˠɔxt̪ˠuːɾʲ/	dochtúir
Connacht 	/ˈɔl̪ˠˌsˠkɔlʲ/	ollscoil
Connacht 	[ˈɔl̪ˠˌsˠkɞlʲ]	ollscoil
Connacht 	/ˈsˠpˠuːnˠoːɡ/	spúnóg
Connacht 	/ˈfʲɪlʲiəxt̪ˠ/	filíocht
Connacht 	/ˈpˠlˠɑːnʲeːd̪ˠ/	pláinéad
Connacht ; Munster 	/ˈt̪ˠɔɾˠə/	toradh
Connacht ; Ulster 	/ˈt̪ˠɔɾˠuː/	toradh
Connacht 	[ˈʃɪlʲiːnʲ]	silín
Connacht 	/ˈtʲɾʲiən̪ˠt̪ˠɑːnˠ/	triantán
Connacht 	/ˈcɑːɾˠn̪ˠoːɡ/	cearnóg
Connacht 	/ˈɪlʲɑːnˠ/	oileán
Connacht 	/ˈɪlʲɑːn̪ˠ/	oileán
Connacht 	[ˈbˠau ˈbˠaːʃtʲiː]	bogha báistí
Connacht ; Munster 	/ˈbˠɑːʃtʲəx/	báisteach
Connacht 	/ˈfʲaɾˠən/	fearthainn
Connacht ; Ulster 	/ˈfʲaɾˠhən̠ʲ/	fearthainn
Connacht 	/ˈpˠɪʃiːnʲ/	puisín
Connacht ; Ulster 	/ˈpˠɪʃiːnʲ/	puisín
Connacht 	/ˈclʲiəwɑːnˠ/	cliabhán
Connacht 	/ˈclʲiəwɑːn̪ˠ/	cliabhán
Connacht 	/ˈkuːnˠiː/	cónaí
Connacht 	/ˈkuːnˠiː/	cónaí
Connacht 	/ˈkoːnˠə/	cónaigh
Connacht 	/ˈkoːnˠiː/	cónaigh
Connacht 	[əˈɡuːn̪ˠiː]	i gcónaí
Connacht 	/ˈfˠatʲçiːsˠ/	faitíos
Connacht 	/ˈfˠatʲçəsˠ/	faitíos
Connacht 	/ˈfˠaːtʲiəsˠ/	faitíos
Connacht 	/fˠɑː/	fáth
Connacht 	/klˠuːv/	clúmh
Connacht 	/kl̪ˠuːv/	clúmh
Connacht 	/klˠuː/	clúmh
Connacht 	/kl̪ˠuː/	clúmh
Connacht 	/klˠuːv/	clúmh
Connacht 	/kl̪ˠuːv/	clúmh
Connacht 	/klˠuː/	clúmh
Connacht 	/kl̪ˠuː/	clúmh
Connacht ; Connacht 	/knɑːvʲ/	cnámh
Connacht 	/knaːvʲ/	cnámh
Connacht ; Connacht 	/kɾɑːvʲ/	cnámh
Connacht ; Ulster 	/kɾˠãːvʲ/	cnámh
Connacht ; Ulster ; ; ; 	/kɾˠãːw/	cnámh
Connacht 	/cæːɾˠ/	ceathrar
Connacht 	/mʲɑːnˠ/	meán
Connacht 	/mʲɑːn̪ˠ/	meán
Connacht 	/mʲɑːnˠ/	meán
Connacht 	/mʲɑːn̪ˠ/	meán
Connacht 	/mʲæh/	meá
Connacht 	/mʲɑː/	meá
Connacht ; Munster 	/ˈpˠoːɡə/	pógadh
Connacht 	/ˈpˠoːɡuː/	pógadh
Connacht 	/ˈpˠoːɡətʲ/	pógadh
Connacht 	/ˈpˠoːɡəx/	pógadh
Connacht 	/ˈpˠoːɡətʲ/	pógadh
Connacht 	/ˈpˠoːɡuː/	pógadh
Connacht ; Ulster 	/ˈkɔlˠən̠ʲ/	colainn
Connacht 	/ˈfˠɯːnloːɡ/	fáinleog
Connacht 	/ˈt̪ˠɔsˠiː/	tosaí
Connacht 	/ˈadʲiəxt̪ˠ/	aidiacht
Connacht 	/ˈaɾˠkɑːnˠ/	arcán
Connacht 	/ˈaɾˠkɑːnˠ/	arcán
Connacht 	/cɾʲiəx/	críoch
Connacht 	/cɾʲiəx/	críoch
Connacht 	/ˈceːd̪ˠiːnʲ/	Céadaoin
Connacht 	/ˈɛvʲənˠ/	eidheann
Connacht 	/ˈɛvʲən̪ˠ/	eidheann
Connacht 	/fˠu(ə)/	fuaigh
Connacht 	/ˈfˠuːɑːlʲ/	fuáil
Connacht 	/ˈeːd̪ˠɾˠəmˠ/	éadrom
Connacht ; Munster 	/ɟlʲoː/	gleo
Connacht 	/ˈdʲeːnˠəx/	déanach
Connacht 	/ˈdʲeːn̪ˠəx/	déanach
Connacht 	/ˈɡɑulˠoːɡ/	gabhlóg
Connacht 	/ˈɡɑul̪ˠoːɡ/	gabhlóg
Connacht 	/fˠɔɾˠk/	forc
Connacht 	/fˠoːɾˠk/	forc
Connacht 	/ˈɡɑuəlˠ/	gabhal
Connacht 	/ˈɡɑuəl̪ˠ/	gabhal
Connacht 	/ˈaʃtʲɾʲuː/	aistriú
Connacht 	/bˠɾˠa/	braich
Connacht 	/ˈkuːn̪ˠd̪ˠeː/	contae
Connacht 	/ɾˠuːt̪ˠ/	romhat
Connacht ; Munster 	/ˈmˠiːn̠ʲtʲəɾʲ/	muintir
Connacht ; Ulster 	/ˈmˠɪn̠ʲtʲəɾʲ/	muintir
Connacht 	/ˈkilʲɑːnˠ/	coileán
Connacht ; Munster 	/ɡlˠoːɾʲ/	glóir
Connacht ; Munster 	/ɡlˠoːɾʲ/	glóir
Connacht ; Munster 	/bˠiː/	buí
Connacht ; Munster 	/bˠiː/	buí
Connacht 	/ˈsˠɾˠɑːdʲwalʲə/	sráidbhaile
Connacht 	/ˈfˠiːl̠ʲəx/	Faoilleach
Connacht 	/ˈl̪ˠɔxoːɡ/	luchóg
Connacht 	/ˈmˠanˠəx/	manach
Connacht ; Munster 	/ˈkɑɾˠɪɟ/	carraig
Connacht ; Munster 	/ˈkaɾˠɪɟ/	carraig
Connacht ; Munster ; Connacht 	[ˈkaːɾˠɪɟ]	carraig
Connacht ; Ulster 	/ˈkaɾˠɪc/	carraig
Connacht ; Ulster 	/ˈkæɾˠɪc/	carraig
Connacht ; Ulster 	/ˈkɑɾˠɪc/	carraig
Connacht 	/ˈfʲɪhəl̪ˠ/	ficheall
Connacht 	/fʲiːl̪ˠ/	ficheall
Connacht ; Munster 	/ʃauk/	seabhac
Connacht 	/ˈbʲɾʲɪŋlˠoːdʲ/	brionglóid
Connacht 	/ˈbʲɾʲɪŋl̪ˠoːdʲ/	brionglóid
Connacht ; Ulster 	/ˈaʃl̠ʲən̠ʲ/	aisling
Connacht ; Ulster 	/ˈaʃl̠ʲən̠ʲ/	aisling
Connacht ; Ulster 	[əˈd̪ˠuəj]	aduaidh
Connacht ; Ulster 	[əˈd̪ˠuə]	aduaidh
Connacht 	/əˈn̠ʲasˠ/	aneas
Connacht 	/əʃˈtʲiː/	istigh
Connacht 	[ˈkɾˠɔt̪ˠəx]	crotach
Connacht 	[ˈkɾˠɔt̪ˠəx]	crotach
Connacht ; Connacht 	/ˈfʲɾʲɑːɡɾˠə/	freagra
Connacht 	/ˈkaɾˠiːsˠ/	Carghas
Connacht 	/n̪ˠiːvˠ/	naomh
Connacht 	/n̪ˠiːvˠ/	naomh
Connacht 	/n̪ˠiːvˠ/	naomh
Connacht 	[n̪ˠiːvˠ]	Naomh
Connacht ; Ulster 	[n̪ˠiːw]	Naomh
Connacht 	/bˠɾˠəˈd̪ˠɑːn/	bradán
Connacht ; Connacht 	/ˈbˠɾˠud̪ˠɑːnˠ/	bradán
Connacht ; Connacht 	/ˈbˠɾˠid̪ˠaːnˠ/	bradán
Connacht 	/ˈklˠaiɾʲə/	cladhaire
Connacht ; Ulster 	[ˈbˠuəwəl̪ˠ]	buabhall
Connacht 	/ˈbʲɾʲæn̪ˠəx/	Breatnach
Connacht 	[ˈbʲɾʲæːn̪ˠəx]	Breatnach
Connacht 	/ˈbʲɾʲahnˠəx/	Breatnach
Connacht 	/ˈbʲɾʲæn̪ˠəx/	Breatnach
Connacht 	[ˈbʲɾʲæːn̪ˠəx]	Breatnach
Connacht 	/ˈbʲɾʲahnˠəx/	Breatnach
Connacht 	/ˈbʲɾʲæn̪ˠəx/	Breatnach
Connacht 	[ˈbʲɾʲæːn̪ˠəx]	Breatnach
Connacht 	/ˈbʲɾʲahnˠəx/	Breatnach
Connacht 	/ˈfˠɾˠæŋkəx/	francach
Connacht 	/ˈfˠɾˠaːŋkəx/	francach
Connacht 	/ˈfˠɾˠaŋkəx/	francach
Connacht 	/ˈfˠɾˠæŋkəx/	francach
Connacht 	/ˈfˠɾˠaːŋkəx/	francach
Connacht 	/ˈfˠɾˠaŋkəx/	francach
Connacht 	/ˈfˠɾˠɑŋkəx/	Francach
Connacht 	/ˈfˠɾˠaːŋkəx/	Francach
Connacht 	/ˈfˠɾˠaŋkəx/	Francach
Connacht 	/ˈfˠɾˠɑŋkəx/	Francach
Connacht 	/ˈfˠɾˠaːŋkəx/	Francach
Connacht 	/ˈfˠɾˠaŋkəx/	Francach
Connacht 	/ˈfˠɾˠɑŋkəx/	Francach
Connacht 	/ˈfˠɾˠaːŋkəx/	Francach
Connacht 	/ˈfˠɾˠaŋkəx/	Francach
Connacht 	/ˈd̪ˠuːnˠə/	dúnadh
Connacht 	/ˈd̪ˠuːnˠuː/	dúnadh
Connacht 	/ˈd̪ˠuːnˠəvˠ/	dúnadh
Connacht 	/ˈd̪ˠuːnˠətʲ/	dúnadh
Connacht 	/ˈd̪ˠuːnˠəx/	dúnadh
Connacht 	/ˈd̪ˠuːnˠətʲ/	dúnadh
Connacht 	/ˈd̪ˠuːnˠuː/	dúnadh
Connacht ; Ulster 	/bʲɾʲeːnˠ/	bréan
Connacht ; Ulster 	/bʲɾʲeːnˠ/	bréan
Connacht 	/bʲɑːn̪ˠ/	beann
Connacht ; Ulster 	/bʲan̪ˠ/	beann
Connacht 	/bʲɑːn̪ˠ/	beann
Connacht ; Ulster 	/bʲan̪ˠ/	beann
Connacht 	/ˈinˠəd̪ˠ/	ionad
Connacht 	[ˈn̪ˠɑːʃuːn̪ˠt̪ˠə]	náisiúnta
Connacht 	/ɡɾˠɑː/	gnáth
Connacht 	/ɡnˠɑː/	gnáth
Connacht 	[ˈɾˠɔn̪ˠəx]	ronnach
Connacht 	[ˈɾˠʊn̪ˠəx]	ronnach
Connacht 	[ˈɾˠɔn̪ˠəx]	ronnach
Connacht 	[ˈɾˠʊn̪ˠəx]	ronnach
Connacht 	[ˈɾˠɔn̪ˠəx]	ronnach
Connacht 	[ˈɾˠʊn̪ˠəx]	ronnach
Connacht 	/ˈsˠkɑːhɑːnˠ/	scáthán
Connacht 	/sˠkɑːn̪ˠ/	scáthán
Connacht ; Munster 	/ˈmʲɛʃcɪ/	meisce
Connacht ; Connacht 	/kaiɾʲdʲ/	ceird
Connacht ; Connacht 	/caiɾˠdʲ/	ceird
Connacht ; Connacht 	/ceɾˠdʲ/ ~ /coɾˠdʲ/	ceird
Connacht ; Ulster 	/l̠ʲiəx/	liach
Connacht ; Munster 	/ˈd̪ˠʊɡəɾʲə/	dugaire
Connacht 	/ˈfˠlˠæhuːlʲ/	flaithiúil
Connacht 	/ˈfˠl̪ˠæhuːlʲ/	flaithiúil
Connacht 	/ˈfʲɛvˠɾˠəsˠ/	fiabhras
Connacht 	/ˈfʲɛvˠɾˠəʃ/	fiabhrais
Connacht 	/ˈtʲil̠ʲə/	tilleadh
Connacht ; Ulster 	/ˈtʲil̠ʲu(ː)/	tilleadh
Connacht ; Ulster 	/ˈeːd̪ˠwəɾˠd̪ˠ/	Éadbhard
Connacht 	[ˈcɾʲiːsˠt̪ˠiː]	Críostaí
Connacht 	[ˈcɾʲiːsˠt̪ˠiː]	Críostaí
Connacht 	/ˈbˠaʃtʲə/	baisteadh
Connacht 	/ˈbˠaʃtʲuː/	baisteadh
Connacht 	/ˈbˠaʃtʲəvˠ/	baisteadh
Connacht 	/ˈbˠaʃtʲuː/	baisteadh
Connacht 	/ˈbˠaʃtʲətʲ/	baisteadh
Connacht 	/ˈbˠaʃtʲəx/	baisteadh
Connacht 	/ˈbˠaʃtʲətʲ/	baisteadh
Connacht 	/ˈbˠaʃtʲuː/	baisteadh
Connacht 	/ɡɑ(ː)l̪ˠ/	Gall
Connacht 	/ɡɑːl̪ˠ/	Gall
Connacht 	/ˈbˠal̪ˠəx/	ballach
Connacht 	/ˈbˠal̪ˠəx/	ballach
Connacht 	/ˈɾˠiəwəx/	riabhach
Connacht 	/ˈbˠɾˠokəx/	brocach
Connacht 	/ˈbʲɾʲɛhuːvˠnəsˠ/	breithiúnas
Connacht 		breithiúnas
Connacht 	/ˈbʲɾʲɛhuːnˠəsˠ/	breithiúnas
Connacht 	/knˠo/	cnó
Connacht 	/kɾˠu/	cnó
Connacht 	/ˈl̠ʲahənˠ/	leathan
Connacht 	/ˈl̠ʲahən̪ˠ/	leathan
Connacht 	/ˈl̠ʲahənˠ/	leathan
Connacht 	/ˈl̠ʲahən̪ˠ/	leathan
Connacht 	/ˈciːn̠ʲtʲə/	cinnte
Connacht ; Ulster 	/ˈcɪn̠ʲtʲə/	cinnte
Connacht 	/ˈciːn̠ʲtʲə/	cinnte
Connacht ; Ulster 	/ˈcɪn̠ʲtʲə/	cinnte
Connacht ; Munster 	/kɾˠɔx/	croch
Connacht ; Munster 	/kɾˠɔx/	croch
Connacht 	/ˈɑmˠədʲəx/	amaideach
Connacht ; Munster 	/clʲiəvˠ/	cliabh
Connacht ; Ulster 	/clʲiəw/	cliabh
Connacht ; Munster 	/ˈkɑːɾˠdʲəsˠ/	cairdeas
Connacht 	/ˈɪlˠəɾˠ/	iolar
Connacht 	/ˈɪlˠəɾˠ/	iolar
Connacht 	/ˈkaʃəɾˠwaːn̪ˠ/	caisearbhán
Connacht ; Connacht 	/ˈkaʃl̠ʲəwaːnˠ/	caisearbhán
Connacht 	/ˈdʲæl̪ˠəɡ/	dealg
Connacht 	[ˈdʲæːl̪ˠəɡ]	dealg
Connacht ; Ulster 	/ˈdʲalˠəɡ/	dealg
Connacht ; Ulster 	/ˈdʲal̪ˠəɡ/	dealg
Connacht 	/ˈkʊn̪ˠə/	connadh
Connacht 	/ˈkʊn̪ˠuː/	connadh
Connacht 	/ˈɑɾˠuːɾˠ/	arbhar
Connacht ; Ulster 	/ˈaɾˠ(ə)wəɾˠ/	arbhar
Connacht 	/ˈbʲɾʲeːɡəx/	bréagach
Connacht 	/ˈbʲɾʲeːɡəx/	bréagach
Connacht ; Ulster 	/sˠmʲiɟ/	smig
Connacht ; Munster 	[ˈt̪ˠauɾˠhəx]	tabharthach
Connacht ; Munster 	[ˈt̪ˠauɾˠhəx]	tabharthach
Connacht ; Munster 	/ˈɟul̪ˠə/	giolla
Connacht ; Munster 	[ˈɟɯl̪ˠə]	giolla
Connacht ; Munster 	[ˈɟɨl̪ˠə]	giolla
Connacht ; Munster 	/ˈɟul̪ˠə/	giolla
Connacht ; Munster 	[ˈɟɯl̪ˠə]	giolla
Connacht ; Munster 	[ˈɟɨl̪ˠə]	giolla
Connacht ; Ulster 	/ˈmˠaɾʲəvʲ/	mairbh
Connacht ; Munster 	/l̪ˠɪvʲ/	luibh
Connacht 	/ˈt̪ˠɞɾˠəsˠ/	turas
Connacht 	/ˈt̪ˠoɾˠəsˠ/	turas
Connacht 	/ˈæŋɡəsˠ/	Aonghas
Connacht 	/dʲa/	dea-
Connacht ; Ulster 	/ˈsˠt̪ˠaiɾʲə/	staighre
Connacht 	/ˈl̪ˠɑsˠɾˠəx/	lasrach
Connacht 	/ˈl̪ˠɑsˠɾˠəx/	lasrach
Connacht 	/ʃɾʲiənˠ/	srian
Connacht 	/ʃɾʲiən̪ˠ/	srian
Connacht 	/ʃɾʲiənˠ/	srian
Connacht 	/ʃɾʲiən̪ˠ/	srian
Connacht 	/l̪ˠɔ/	luigh
Connacht ; Ulster 	/l̪ˠiː/	luigh
Connacht 	/ˈd̪ˠuːʃə/	dúisigh
Connacht 	/ˈd̪ˠuːʃiː/	dúisigh
Connacht 	/ˈʊlˠiː/	Ulaidh
Connacht ; Munster 	/ˈkon̪ˠəxt̪ˠə/	Connachta
Connacht ; Munster 	/ˈkon̪ˠəxt̪ˠəx/	Connachtach
Connacht ; Munster 	/ˈkon̪ˠəxt̪ˠəx/	Connachtach
Connacht 	/l̪ˠəi/	luí
Connacht 	/l̪ˠəi/	luí
Connacht ; Munster 	/ˈd̪ˠuːʃəxt̪ˠ/	dúiseacht
Connacht 	/ˈl̠ʲiə(h)ɾˠoːdʲ/	liathróid
Connacht ; Ulster 	/sˠt̪ˠalʲc/	stailc
Connacht ; Ulster 	/sˠt̪ˠalʲc/	stailc
Connacht 	/ˈbˠɑːnʲiːnʲ/	báinín
Connacht 	/ˈbʲɾʲeːɡɑːnˠ/	bréagán
Connacht 	/sˠl̪ˠɑːnˠ/	slán
Connacht 	/sˠl̪ˠɑːnˠ/	slán
Connacht 	/sˠl̪ˠɑːnˠ/	slán
Connacht 	/ˈsˠl̪ˠan̠ʲtʲə/	sláinte
Connacht 	/ˈsˠl̪ˠəin̠ʲtʲə/	sláinte
Connacht 	/ˈsˠl̪ˠan̠ʲtʲə/	sláinte
Connacht 	/ˈsˠl̪ˠəin̠ʲtʲə/	sláinte
