tags,ipa,word
Connacht ,/ˈtʲɾʲoːɾˠəxiː/,treoracha
Connacht ,/ˈmˠad̪ˠə ˈɾˠuə/,madadh rua
Connacht ,/ˈsˠiːɾˠə/,saothraigh
Connacht ,/ˈvʲiːuː/,bhíothadh
Connacht ; Ulster ,[ˈkũːn̪ˠũː],cúnamh
Connacht ; Munster ,/kɑːɾˠ/,carr
Connacht ,/ˈkɔlˠəmˠɑːnˠ/,Colmán
Connacht ,/ˈfˠɾˠaŋkəx/,Francach
Connacht ; Connacht ,/ˈmˠɑːɾʲəxiː/,máithreacha
Connacht ,/bˠɑːn̪ˠ/,bán
Connacht ,/ˈfˠɑːmˠədʲ/,faighimid
Connacht ,/xoː/,chomh
Connacht ; Munster ,/ˈɑsˠn̪ˠə/,easna
Connacht ; Munster ,/ˈfˠoːlˠəmʲ/,foghlaim
Connacht ; Munster ,/ˈɑːl̠ʲə/,áille
Connacht ,/ˈɡɾˠiːuːlʲ/,gnaíúil
Connacht ; Munster ,/ˈsˠt̪ˠɾˠɑpˠəɾʲə/,strapaire
Connacht ,/t̪ˠɛʃ/,tomhas
Connacht ,/ˈknˠɑpˠə/,cnaipe
Connacht ,/ˈaibʲɾʲɑːn/,Aibreán
Connacht ,/ˈbʲɾʲɪʃəvˠ/,briseadh
Connacht ; Munster ,/ˈmʲinʲ/,min
Connacht ,/ˈfˠat̪ˠiː/,fataí
Connacht ,/ˈɑːɾʲə/,aire
Connacht ,/ˈd̪ˠoːpˠsˠən/,dóibhsean
Connacht ,/(ɣ)iːt̪ˠ/,dhíot
Connacht ,/ˈɡɔɾˠə/,goradh
Connacht ; Munster ,[ˈsˠuːɡɾˠə],súgradh
Connacht ,/ˈkɛlʲəx/,coileach
Connacht ,/ˈpʲeːn̠ʲtʲɑːlʲ/,péinteáil
Connacht ,/ˈd̪ˠoːlˠhuː/,d'ólfadh
Connacht ,/ˈbˠuəxəl̠ʲ/,buachaill
Connacht ; Munster ,/ˈmˠaɾˠəɡə/,margadh
Connacht ,/wæmʲ/,uaim
Connacht ,/ˈfʲamˠən/,feamainn
Connacht ,/kumˠˈɾˠɑːd̪ˠiː/,comrádaí
Connacht ; Munster ,/ˈeːʃtʲəmʲ/,éistim
Connacht ,/ˈkɾˠɔxətʲ/,crochadh
Connacht ,[kaː],cath
Connacht ,/ˈɛlʲə/,uile
Connacht ,/ˈbˠalʲiː/,bailigh
Connacht ,/ˈmˠuːxətʲ/,múchadh
Connacht ,/ˈɾˠoːmˠɑːnʲəʃ/,Rómáinis
Connacht ; Connacht ,/ˈbˠɾˠud̪ˠɑːnˠ/,bradán
Connacht ,/ˈkəiciːʃ/,coicís
Connacht ,/ˈl̪ˠɑːɾʲəx/,láithreach
Connacht ,/ˈl̪ˠɑsˠɾˠəx/,lasrach
Connacht ,/ˈaɾˠkɑːnˠ/,arcán
Connacht ; Ulster ,/n̠ʲaɾˠt̪ˠ/,neart
Connacht ; Munster ,/bˠɑː/,bá
Connacht ,/ˈbˠunˠuː/,bunadh
Connacht ; Connacht ; Ulster ,/bˠl̪ˠasˠ/,blas
Connacht ; Munster ,/ʊɾˠ/,ur-
Connacht ; Ulster ,/ʃcɾʲiːbˠ/,scríob
Connacht ,/ˈmˠɑːd̪ˠɾˠiː/,madraí
Connacht ,/ˈɑːmˠəd̪ˠ/,adhmad
Connacht ,/ˈinʲʃoː/,inseoidh
Connacht ,[ˈdʲɛʃiː],deisigh
Connacht ,/iˈciːnʲəxt̪ˠ/,éigin
Connacht ,/ˌfˠɪlʲ ˈt̪ˠɾˠuːnə/,fuil shróine
Connacht ; Munster ,/ˈd̪ˠuːʃəxt̪ˠ/,dúiseacht
Connacht ,[ˈd̪ˠɔxt̪ˠuːɾˠə],dochtúra
Connacht ,/ˈt̪ˠan̪ˠiː/,tanaí
Connacht ; ,/ˈɔɾˠəbˠ/,orthu
Connacht ,/ˈɟaɾˠuː/,gearradh
Connacht ; Munster ,/t̪ˠɑːlˠ/,tál
Connacht ,/ˈkɾˠɪn̠ʲiəxiː/,cruinníocha
Connacht ,/tʲɾʲeːdʲ/,tréig
Connacht ; Connacht ; Ulster ,/kasˠ/,cas
Connacht ,/ˈfʲɾʲeːwəxiː/,fréamhacha
Connacht ; Munster ,/ˈcɾʲɪhəmʲ/,crithim
Connacht ,/kanʲtʲ/,caint
Connacht ,[ˈklˠɑːɾˠʃəxiː],cláirseacha
Connacht ; Munster ,/ɟeːɾˠ/,géar
Connacht ,/ˈiːnʲtʲəɾˠəxt̪ˠ/,intleacht
Connacht ,/ˈbˠlɑhiː/,bláthaí
Connacht ,/ˈɛfʲɪc/,oifig
Connacht ,/ˈfʲɛvˠɾˠəʃ/,fiabhrais
