fágála	ˈfˠɑːɡɑːlˠə
bhfeis	vʲɛʃ
áití	ˈɑːtʲiː
daidithe	ˈd̪ˠadʲəhə
lachan	ˈlˠaxən̪ˠ
dlaoi	d̪ˠlˠiː
íota	ˈiːt̪ˠə
Gráinne	ˈɡɾˠɑːn̪ˠə
Carghas	ˈkaɾˠɣəsˠ
is fearr	əsˠ ˈfʲaːɾˠ
lorga	ˈlˠɔɾˠəɡə
mbeidh	mʲɪ
dáiríre	ˈd̪ˠɑːɾʲiːɾʲə
Gearóid	ˈɟaɾˠódʲ
bráithre	ˈbˠɾˠɑːhɾʲə
cíonn	ciːnʲ
gafann	ˈɡafˠən̪ˠ
pobal	ˈpˠɔbˠəlˠ
bródúil	ˈbˠɾˠoːd̪ˠúlʲ
mheabhair	ˈvʲəuəɾʲ
scrúdú	ˈsˠkɾˠuːd̪ˠuː
dreama	ˈdʲɾʲamˠə
ionaidh	ˈiən̪ˠə
peictiúir	ˈpʲɛctʲúɾʲ
fhéar	eːɾˠ
inneach	ˈɪnʲəx
cart	kɛɾˠt̪ˠ
colúr	ˈkɔlˠuːɾˠ
smidiríní	ˈʃmʲɪdʲəɾʲiːnʲiː
ibh	əi
insim	ˈɪn̠ʲʃɪmʲ
bríste	ˈbʲɾʲiːʃtʲə
dos	d̪ˠɔsˠ
máthar	ˈmˠɑːhəɾˠ
duileasc	ˈd̪ˠɪlʲəsˠk
abras	ˈabˠɾˠəsˠ
póg mo thóin	pˠoːɡ mˠɔ ˈhónʲ
bláth	bˠlˠɑː
réiteach	ˈɾˠeːtʲəx
catha	ˈkahə
Tarbh	t̪ˠaɾˠw
gréas	ɟɾʲeːsˠ
datha	ˈd̪ˠahə
sos	sˠɔsˠ
ros	ɾˠɔsˠ
mithid	ˈmʲɪhɪdʲ
gráiniúil	ˈɡɾˠɑːnʲúlʲ
fos	fˠɔsˠ
cléireach	ˈclʲeːɾʲəx
feiliúnach	ˈfʲɛlʲuːn̪ˠəx
thóir	ˈhóɾʲ
foide	ˈfˠɛdʲə
déanann	ˈdʲeːn̪ˠən̪ˠ
Cholm	xɔl̪ˠmˠ
mhóir	ˈwóɾʲ
thoiligh	ˈhɛlʲə
fiodh	ˈfʲiuː
Vicipéid	vˈɪcɪpʲeːdʲ
charn	xaɾˠn̪ˠ
cuisneoir	ˈkɪʃnʲoːɾʲ
haon	hiːnˠ
staighre	ˈsˠt̪ˠaɾʲə
buailte	ˈbˠuəl̪ʲtʲə
dáta	ˈd̪ˠɑːt̪ˠə
chiúin	ˈçúnʲ
pingin	ˈpʲɪɲɪnʲ
Volaifis	vˈɔlˠəfʲəʃ
foirmle	ˈfˠɛɾʲmʲlʲə
feá	ˈfʲeɑː
meá	ˈmʲeɑː
leá	ˈlʲeɑː
atáim	ˈat̪ˠɑːmʲ
aird	aɾʲdʲ
bligh	bʲlʲɪ
áibhirseoir	ˈɑːvʲəɾˠʃoːɾʲ
phlúr	fˠlˠuːɾˠ
leagaim	ˈlʲaɡəmʲ
chóir	ˈxóɾʲ
chon	xɔn̪ˠ
eabar	ˈabˠəɾˠ
oscailt	ˈɔsˠkəl̪ʲtʲ
thír	hiːɾʲ
chaoi	xiː
cáin	kɑːnʲ
goilim	ˈɡɛlʲɪmʲ
áitiú	ˈɑːtʲuː
doirtear	ˈd̪ˠɔɾˠtʲəɾˠ
dúthaigh	ˈd̪ˠuːhə
láin	lˠɑːnʲ
Críost	cɾʲiːʃtʲ
altfaidh	ˈɛl̠ˠt̪ˠfˠə
plúch	pˠlˠuːx
tarbh	t̪ˠaɾˠw
madra	ˈmˠad̪ˠɾˠə
marbh	mˠaɾˠw
shábháil	ˈháiːɑːlʲ
Béarlach	ˈbʲeːɾˠlˠəx
smíste	ˈʃmʲiːʃtʲə
oileann	ˈɛlʲən̪ˠ
méin	mʲeːnʲ
tearn	tʲaɾˠn̪ˠ
scóir	ˈsˠkóɾʲ
droma	ˈd̪ˠɾˠɔmˠə
gí nar	ɟiː ˈn̪ˠaɾˠ
diaspóra	ˈdʲiəsˠpˠoːɾˠə
crómasómach	ˈkɾˠoːmˠəsˠoːmˠəx
circe	ˈcɪɾʲcɪ
ghníomhaíocht	ˈnʲiːiːəxt̪ˠ
Dia duit	ˌdʲiə ˈd̪ˠɪtʲ
Caitlín	ˈkatʲlʲiːnʲ
trasinscneach	ˈt̪ˠɾˠaʃən̪ʲʃcnʲəx
fuiliceach	ˈfˠɪlʲɪcəx
bearn	bʲaɾˠn̪ˠ
sealbh	ʃalˠəvˠ
tiocfad	ˈtʲjʊkfˠəd̪ˠ
déarfá	ˈdʲeːɾˠfˠɑː
muide	ˈmˠɪdʲə
spiorad	ˈʃpʲiəɾˠəd̪ˠ
luachair	ˈlˠuəxəɾʲ
luide	ˈlˠɪdʲə
cunlach	ˈkʊn̪ˠlˠəx
nocht	n̪ˠɔxt̪ˠ
fomhórach	ˈfˠəuoːɾˠəx
brocach	ˈbˠɾˠɔkəx
hocht	hɔxt̪ˠ
ngeasa	ˈŋasˠə
Baváir	ˈbˠavɑːɾʲ
tsealg	tʲʃal̪ˠɡ
tséabra	ˈtʲʃeːbˠɾˠə
chír	çiːɾʲ
coróinvíreas	ˈkɔɾˠónʲviːɾʲəsˠ
tuaim	ˈt̪ˠuəmʲ
fuaim	ˈfˠuəmʲ
-finn	-fʲɪnʲ
Dhia	ˈjiə
snáth	sˠn̪ˠɑː
luaim	ˈlˠuəmʲ
dearfa	ˈdʲaɾˠfˠə
caidhp bháis	kɑːpˠ ˈwɑːʃ
dhearnadar	ˈjaɾˠn̪ˠəd̪ˠəɾˠ
ógánach	ˈoːɡɑːn̪ˠəx
mónóg	ˈmˠoːn̪ˠoːɡ
fhear	aɾˠ
Róimh	ˈɾˠó
spórt	sˠpˠoːɾˠt̪ˠ
uíbh	ˈuiːvʲ
clabhchorda	ˈklˠəuxəɾˠd̪ˠə
gheasa	ˈjasˠə
gcaogaidí	ˈɡiːɡədʲiː
féasta	ˈfʲeːsˠt̪ˠə
docht	d̪ˠɔxt̪ˠ
bhia	ˈvʲiə
bocht	bˠɔxt̪ˠ
snagcheol	ˈsˠn̪ˠaɟçoːlˠ
cheatha	ˈçahə
bheatha	ˈvʲahə
cheist	çɛʃtʲ
deirtí	ˈdʲɛɾˠtʲiː
pinc	pʲɪn̠ʲc
foclóir	ˈfˠɔklˠóɾʲ
ois	ɛʃ
síob	ʃiːbʲ
crean	cɾʲan̪ˠ
píob	pʲiːbʲ
tarrang	ˈt̪ˠaɾˠəŋ
mhá	wɑː
fiacaile	ˈfʲiəkəlʲə
gliú beach	ˌɟlʲuː ˈbʲax
dealbh	dʲalˠəvˠ
Uíbh	ˈuiːvʲ
urchóid	ˈʊɾˠxódʲ
éisteacht	ˈeːʃtʲəxt̪ˠ
áitithe	ˈɑːtʲəhə
dúrais	ˈd̪ˠuːɾˠəʃ
tSín	tʲʃiːnʲ
mall	mˠaːlˠ
damhán	ˈd̪ˠəuɑːnˠ
galán	ˈɡalˠɑːnˠ
piléar	ˈpʲɪlʲeːɾˠ
mine	ˈmʲɪnʲə
rinneabhair	ˈɾˠɪnʲəuəɾʲ
dochtúr	ˈd̪ˠɔxt̪ˠuːɾˠ
mímhúinte	ˈmʲiːún̪ʲtʲə
suíochán	ˈsˠuiːxɑːnˠ
sine	ˈʃɪnʲə
féin-	fʲeːnʲ-
carachtar	ˈkaɾˠəxt̪ˠəɾˠ
tuairim	ˈt̪ˠuəɾʲɪmʲ
créatúr	ˈcɾʲeːt̪ˠuːɾˠ
Gaeil	ˈɟeːlʲ
murarbh	ˈmˠʊɾˠəɾˠw
mbristeacha	ˈmʲɾʲɪʃtʲəxə
bhFranc	wɾˠan̪ˠk
bia	ˈbʲiə
dia	ˈdʲiə
fia	ˈfʲiə
mhil	vʲɪlʲ
clairnéid	ˈklˠaɾʲnʲeːdʲ
shíníomar	ˈhiːnʲiːmˠəɾˠ
lia	ˈlʲiə
dhil	jɪlʲ
ng	ŋ
Máiréad	ˈmˠɑːɾʲeːd̪ˠ
boid	bˠɪdʲ
fuinneoga	ˈfˠɪnʲoːɡə
fiacha	ˈfʲiəxə
goid	ɡɪdʲ
Ollainnis	ˈɔlˠən̪ˠəʃ
an rud a fhaightear go bog caitear go bog é	ənˠ ɾˠʊd̪ˠ əatʲəɾˠ ɡəbˠɔɡ katʲəɾˠ ɡəbˠɪɟ ˈeː
snaoisín	ˈsˠn̪ˠiːʃiːnʲ
fheola	ˈoːlˠə
oireachtas	ˈɛɾʲəxt̪ˠəsˠ
ábalta	ˈɑːbˠəl̪ˠt̪ˠə
géibheannach	ˈɟeːvʲən̪ˠəx
codlata	ˈkɔd̪ˠlˠət̪ˠə
ghaiscígh	ˈɣaʃcɪ
chodlata	ˈxɔd̪ˠlˠət̪ˠə
dtor	d̪ˠɔɾˠ
-áil	-ɑːlʲ
cruitíneach	ˈkɾˠɪtʲiːnʲəx
diomaite	ˈdʲjʊmˠətʲə
chais	xaʃ
Polainn	ˈpˠɔlˠən̪ˠ
-tar	-t̪ˠaɾˠ
ghais	ɣaʃ
nóta	ˈn̪ˠoːt̪ˠə
fortacht	ˈfˠɔɾˠt̪ˠəxt̪ˠ
colainn	ˈkɔlˠən̪ˠ
gceártaí	ˈɟeɑːɾˠt̪ˠiː
olldord	ˈɔlˠəd̪ˠəɾˠd̪ˠ
íochtar	ˈiːxt̪ˠəɾˠ
claíomh	ˈklˠiːəu
saolta	ˈsˠiːl̠ˠt̪ˠə
pobail	ˈpˠɔbˠəlʲ
fíona	ˈfʲiːn̪ˠə
liathróid	ˈlʲiəhɾˠódʲ
náireach	ˈn̪ˠɑːɾʲəx
mar ea	mˠəɾˠ ˈa
Dún Éideann	d̪ˠuːnʲ ˈeːdʲən̪ˠ
mac léinn	mˠac ˈlʲeːnʲ
ónar	ˈoːn̪ˠəɾˠ
féach	fʲeːx
brachán	ˈbˠɾˠaxɑːnˠ
cluife	ˈklˠɪfʲə
Fionnghuala	ˈfʲiən̪ˠŋhuəlˠə
Dia	ˈdʲiə
thais	haʃ
dhi	jɪ
blagaid	ˈbˠlˠaɡədʲ
caibléara	ˈkabʲlʲeːɾˠə
mh	vˠ
ngairdín	ˈŋaɾʲədʲiːnʲ
naetha	ˈnʲeːhə
ghair	ɣaɾʲ
Meicsiceo	ˈmʲɛcʃɪcoː
sh	h
gairdín	ˈɡaɾʲədʲiːnʲ
teampall	ˈtʲamˠpˠəlˠ
uaimh	ˈuə
ph	fˠ
atuirseach	ˈat̪ˠəɾˠʃəx
ponc	pˠɔn̪ˠk
solais	ˈsˠɔlˠəʃ
feidhmiúil	ˈfʲɛmʲúlʲ
mála	ˈmˠɑːlˠə
thair	haɾʲ
ciotach	ˈciət̪ˠəx
meánn	ˈmʲeɑːn̪ˠ
inarb	ˈɪn̪ˠəɾˠbˠ
t-iasc	tʲ-ˈiəsˠk
aistriú	ˈaʃtʲɾʲuː
íocaim	ˈiːkəmʲ
codlaíonn	ˈkɔd̪ˠlˠiːən̪ˠ
hadharca	ˈhaiəɾˠkə
tiocfair	ˈtʲjʊkfˠəɾʲ
eolais	ˈoːlˠəʃ
Uaimh	ˈuə
Ph	fˠ
oinniún	ˈɪnʲuːnˠ
aghaidh	ˈaiə
íosfad	ˈiːsˠfˠəd̪ˠ
ciclipéid	ˈcɪclʲɪpʲeːdʲ
tibhe	ˈtʲəiə
ch	x
bheimid	ˈvʲɛmʲɪdʲ
n-iasc	nʲ-ˈiəsˠk
ngair	ŋaɾʲ
bh	vˠ
scaoth	sˠkiː
Nc	n̪ˠk
mb	mˠ
cuisneach	ˈkɪʃnʲəx
Maoldúin	ˈmˠiːlˠəd̪ˠúnʲ
scíth	ʃciː
feolta	ˈfʲoːl̪ˠt̪ˠə
Oireachtas	ˈɛɾʲəxt̪ˠəsˠ
athair	ˈahəɾʲ
Baile Átha Cliath	ˌbˠalʲə ɑːhə ˈclʲiə
leanaim	ˈlʲan̪ˠəmʲ
Ch	x
gabháilte	ˈɡəuɑːl̪ʲtʲə
sceamhaíl	ˈʃcəuəlʲ
gc	ɡ
anoir	ˈan̪ˠəɾʲ
ráinig	ˈɾˠɑːnʲəc
Bh	vˠ
súsafón	ˈsˠuːsˠəfˠoːnˠ
ónarb	ˈoːn̪ˠəɾˠbˠ
stéig	ʃtʲeːɟ
dála	ˈd̪ˠɑːlˠə
gála	ˈɡɑːlˠə
dtiarna	ˈdʲiəɾˠn̪ˠə
ropas	ˈɾˠɔpˠəsˠ
tháinig	ˈhɑːnʲəc
bolcán	ˈbˠɔl̪ˠkɑːnˠ
Cillian	ˈcɪlʲiən̪ˠ
Mhacha	ˈwaxə
ngram	ŋɾˠamˠ
acmhainneach	ˈakwən̪ˠəx
thigh	hɪ
facais	ˈfˠakəʃ
mairbh	mˠaɾʲvʲ
aithin	ˈahɪnʲ
seacht déag	ʃaçtʲ dʲeːɡ
maratón	ˈmˠaɾˠət̪ˠoːnˠ
dheá-	ˈjeɑː-
Ros Comáin	ɾˠɔsˠ ˈkɔmˠɑːnʲ
ardchlár	ˈaɾˠəd̪ˠxlˠɑːɾˠ
spéis	ʃpʲeːʃ
nd	n̪ˠ
t-os	t̪ˠ-ɔsˠ
ngort	ŋɔɾˠt̪ˠ
daoi	d̪ˠiː
dtíortha	ˈdʲiːɾˠə
áinsíoch	ˈɑːn̪ʲʃiː
adharca	ˈaiəɾˠkə
-aigh	-ə
dtír	dʲiːɾʲ
géagach	ˈɟeːɡəx
ae	eː
báisín	ˈbˠɑːʃiːnʲ
taoi	t̪ˠiː
saoi	sˠiː
seilbh	ʃɛlʲəvʲ
gcroí	ˈɡɾˠoiː
gearbach	ˈɟaɾˠəbˠəx
tchíthear	ˈtʲçiːhəɾˠ
bhfreastalaí	ˈvʲɾʲasˠt̪ˠəlˠiː
chosa	ˈxɔsˠə
tarta	ˈt̪ˠɛɾˠt̪ˠə
faigh	fˠə
aoil	iːlʲ
dóite	ˈd̪ˠótʲə
coil	kɛlʲ
fút	fˠuːt̪ˠ
goil	ɡɛlʲ
ad	ad̪ˠ
breilsce	ˈbʲɾʲɛl̠ʲʃcɪ
cleasaí	ˈclʲasˠiː
sponc	sˠpˠɔn̪ˠk
aoi	iː
bhímis	ˈvʲiːmʲəʃ
gairge	ˈɡaɾʲəɟɪ
lúbfad	ˈlˠuːbˠfˠəd̪ˠ
creig	cɾʲɛɟ
coileán	ˈkɛlʲeɑːnˠ
óm	oːmˠ
Éireann	ˈeːɾʲən̪ˠ
troime	ˈt̪ˠɾˠɪmʲə
fuiseog	ˈfˠɪʃoːɡ
cuiseog	ˈkɪʃoːɡ
mhaidin	ˈwadʲɪnʲ
cúlán	ˈkuːlˠɑːnˠ
altar	ˈɛl̠ˠt̪ˠəɾˠ
piocthacht	ˈpʲiəkəxt̪ˠ
sheamra	ˈhamˠɾˠə
rotha	ˈɾˠɔhə
clóis	ˈklˠóʃ
dhó	ɣoː
-ófaí	-ˈoːfˠiː
haenna	ˈheːnʲə
buachaill	ˈbˠuəxəlˠ
seamhan	ˈʃəuən̪ˠ
próifíl	ˈpˠɾˠófʲiːlʲ
deilbh	dʲɛlʲəvʲ
láma	ˈlˠɑːmˠə
faide	ˈfˠadʲə
ar gcúl	əɾˠˈɡuːlˠ
cacht	kaxt̪ˠ
deamhan	ˈdʲəuən̪ˠ
miotal	ˈmʲiət̪ˠəlˠ
éis	eːʃ
taenna	ˈtʲeːnʲə
leamh	lʲəu
neide	ˈnʲɛdʲə
tóin in airde	ˌt̪ˠónʲ ɪn̪ˠ ˈaɾʲədʲə
ábaltacht	ˈɑːbˠəl̪ˠt̪ˠəxt̪ˠ
ceimic	ˈcɛmʲɪc
talamh	ˈt̪ˠalˠəu
gclóis	ˈɡlˠóʃ
lochán	ˈlˠɔxɑːnˠ
bagairt	ˈbˠaɡəɾˠtʲ
adamh	ˈad̪ˠəu
fháinne	ˈɑːn̪ˠə
goir	ɡɛɾʲ
chroí	ˈxɾˠoiː
amhrán	ˈəuɾˠɑːnˠ
-mid	-mʲɪdʲ
díolta	ˈdʲiːl̠ˠt̪ˠə
coir	kɛɾʲ
cigil	ˈcɪɟɪlʲ
bigil	ˈbʲɪɟɪlʲ
tánaiste	ˈt̪ˠɑːn̪ˠəʃtʲə
carcair	ˈkaɾˠkəɾʲ
amach is amach	ˌamˠəh əsˠ ˈamˠəx
daibhreas	ˈd̪ˠavʲɾʲəsˠ
buicéad	ˈbˠɪceːd̪ˠ
toir	t̪ˠɛɾʲ
teoranta	ˈtʲoːɾˠən̪ˠt̪ˠə
trácht	t̪ˠɾˠɑːxt̪ˠ
soir	sˠɛɾʲ
gcuan	ɡuən̪ˠ
glais	ɡlˠaʃ
meacan	ˈmʲakən̪ˠ
banda	ˈbˠan̪ˠəd̪ˠə
clais	klˠaʃ
ngéibheann	ˈŋeːvʲən̪ˠ
cnogaí	ˈkɾˠɔɡiː
feirge	ˈfʲɛɾʲəɟɪ
deirge	ˈdʲɛɾʲəɟɪ
níne	ˈnʲiːnʲə
Vallúinis	vˈalˠúnʲəʃ
frisnéiseach	ˈfʲɾʲɪʃnʲeːʃəx
gorach	ˈɡɔɾˠəx
scairt	sˠkɛɾˠtʲ
uaigh	ˈuə
mholainn	ˈwɔlˠən̪ˠ
slisne	ˈʃlʲɪʃnʲə
speisialta	ˈʃpʲɛʃiəl̪ˠt̪ˠə
amais	ˈamˠəʃ
duibhe	ˈd̪ˠɪvʲə
múinteora	ˈmˠún̪ʲtʲoːɾˠə
cuir	kɪɾʲ
Corcaigh	ˈkɔɾˠkə
carbhat	ˈkaɾˠwət̪ˠ
éirigh	ˈeːɾʲə
creid	cɾʲɛdʲ
feide	ˈfʲɛdʲə
Pholainn	ˈfˠɔlˠən̪ˠ
tuir	t̪ˠɪɾʲ
muir	mˠɪɾʲ
téanam	ˈtʲeːn̪ˠəmˠ
aistritheoir	ˈaʃtʲɾʲəhoːɾʲ
sonrú	ˈsˠɔn̪ˠɾˠuː
barr-	bˠaːɾˠ-
bheinn	vʲɛnʲ
gairme	ˈɡaɾʲmʲə
-óinn	-ˈón̪ˠ
chat	xat̪ˠ
cósta	ˈkoːsˠt̪ˠə
gloine	ˈɡlˠɪnʲə
síthe	ˈʃiːhə
ríthe	ˈɾˠiːhə
duine	ˈd̪ˠɪnʲə
maoilín	ˈmˠiːlʲiːnʲ
Páras	ˈpˠɑːɾˠəsˠ
dúinte	ˈd̪ˠún̪ʲtʲə
Dé Máirt	dʲeː ˈmˠɑːɾˠtʲ
mbun	mˠʊn̪ˠ
breithiúnas	ˈbʲɾʲɛhuːn̪ˠəsˠ
léarscáil	ˈlʲeːɾˠsˠkɑːlʲ
cheo	çoː
bheo	vʲoː
tSíle	ˈtʲʃiːlʲə
muine	ˈmˠɪnʲə
seobh	ʃoːw
múinte	ˈmˠún̪ʲtʲə
éadóchas	ˈeːd̪ˠoːxəsˠ
shaoil	hiːlʲ
léim	lʲeːmʲ
teideal	ˈtʲɛdʲəlˠ
géim	ɟeːmʲ
hursa	ˈhʊɾˠsˠə
Sinn Féin	ʃɪnʲ ˈfʲeːnʲ
oide faoistine	ˌɛdʲə ˈfˠiːʃtʲənʲə
-ídís	-ˈiːdʲiːʃ
Tibéidis	ˈtʲɪbʲeːdʲəʃ
réim	ɾˠeːmʲ
bhfaide	ˈwadʲə
réama	ˈɾˠeːmˠə
lige	ˈlʲɪɟɪ
aige	ˈaɟɪ
ginte	ˈɟɪn̠ʲtʲə
banc fola	bˠan̪ˠk ˈfˠɔlˠə
bige	ˈbʲɪɟɪ
falsa	ˈfˠal̪ˠsˠə
Fórsa Cosanta Áitiúil	ˌfˠoːɾˠsˠə kɔsˠən̪ˠt̪ˠə ˈɑːtʲúlʲ
úinéara	ˈúnʲeːɾˠə
ramhar	ˈɾˠəuəɾˠ
lách	lˠɑːx
gciseanna	ˈɟɪʃən̪ˠə
sách	sˠɑːx
oifige	ˈɛfʲəɟɪ
nguíonna	ˈŋuiːnʲə
crosán	ˈkɾˠɔsˠɑːnˠ
scoth	sˠkɔ
taibhse	ˈt̪ˠavʲʃə
glacfaidh	ˈɡlˠakfˠə
ceannachán	ˈcan̪ˠəxɑːnˠ
agat	aɡət̪ˠ
béim	bʲeːmʲ
leat	lʲat̪ˠ
driseach	ˈdʲɾʲɪʃəx
-as	-asˠ
bídís	ˈbʲiːdʲiːʃ
pracar	ˈpˠɾˠakəɾˠ
scóráil	ˈsˠkoːɾˠɑːlʲ
muidne	ˈmˠɪdʲnʲə
chóra	ˈxoːɾˠə
Cincís	ˈcɪn̠ʲciːʃ
rugas	ˈɾˠʊɡəsˠ
dháréag	ˈɣɑːɾʲeːɡ
airbheartaigh	ˈaɾʲvʲəɾˠt̪ˠə
tagann	ˈt̪ˠaɡən̪ˠ
greis	ɟɾʲɛʃ
deighilt	ˈdʲɛjəl̪ʲtʲ
Alba	ˈalˠəbˠə
seanfhocal	ˈʃan̪ˠəkəlˠ
chuiris	ˈxɪɾʲəʃ
duille	ˈd̪ˠɪlʲə
Aoine	ˈiːnʲə
buille	ˈbˠɪlʲə
toirneach	ˈt̪ˠɛɾʲnʲəx
innealtóir	ˈɪnʲəl̪ˠt̪ˠóɾʲ
iascaire	ˈiəsˠkəɾʲə
goba	ˈɡɔbˠə
leáis	ˈlʲeɑːʃ
leagann	ˈlʲaɡən̪ˠ
fodhuine	ˈfˠuːənʲə
scríob	ʃcɾʲiːbʲ
tríocha	ˈtʲɾʲiːxə
de Búrca	dʲəˈbˠuːɾˠkə
sonra	ˈsˠɔn̪ˠɾˠə
hInis Meáin	ˌhɪnʲəʃ ˈmʲeɑːnʲ
geireach	ˈɟɛɾʲəx
craic	kɾˠac
chros	xɾˠɔsˠ
ó shin	oː ˈhɪnʲ
ró-	ɾˠoː-
féadann	ˈfʲeːd̪ˠən̪ˠ
crosta	ˈkɾˠɔsˠt̪ˠə
las	lˠasˠ
ruthag	ˈɾˠʊhəɡ
bunábhar	ˈbˠʊn̪ˠáiːəɾˠ
go leor	ɡəˈlʲoːɾˠ
ciseán	ˈcɪʃeɑːnˠ
bas	bˠasˠ
salú	ˈsˠalˠuː
suimiúil	ˈsˠɪmʲúlʲ
meithle	ˈmʲɛhlʲə
cath	ka
loch salainn	lˠɔx ˈsˠalˠən̪ˠ
deisealán	ˈdʲɛʃəlˠɑːnˠ
scamall	ˈsˠkamˠəlˠ
úlla	ˈuːlˠə
réir	ɾˠeːɾʲ
i ngéibheann	əˈŋeːvʲaːn̪ˠ
méir	mʲeːɾʲ
úth	uː
ndiaidh	ˈnʲiə
briste	ˈbʲɾʲɪʃtʲə
crích	cɾʲiː
cearnóg	ˈcaɾˠn̪ˠoːɡ
cadán	ˈkad̪ˠɑːnˠ
guala	ˈɡuəlˠə
fhraoigh	ɾˠə
céir	ceːɾʲ
iontráil	ˈiən̪ˠt̪ˠɾˠɑːlʲ
féile	ˈfʲeːlʲə
naíonda	ˈn̪ˠiːən̪ˠd̪ˠə
fuair	ˈfˠuəɾʲ
céile	ˈceːlʲə
Nuala	ˈn̪ˠuəlˠə
cabhantar	ˈkəuən̪ˠt̪ˠəɾˠ
nuall	n̪ˠuəlˠ
crithim	ˈcɾʲɪhɪmʲ
punta	ˈpˠʊn̪ˠt̪ˠə
Dáil Éireann	d̪ˠɑːlʲ ˈeːɾʲən̪ˠ
taoschnó	ˈt̪ˠiːsˠxɾˠoː
dúnaim	ˈd̪ˠuːn̪ˠəmʲ
ionadaí	ˈiən̪ˠəd̪ˠiː
spád	sˠpˠɑːd̪ˠ
héag	heːɡ
géag	ɟeːɡ
haonaid	ˈhiːn̪ˠədʲ
Liam	ˈlʲiəmˠ
déag	dʲeːɡ
aoibhinn	ˈiːvʲən̪ˠ
coraíocht	ˈkɔɾˠiːəxt̪ˠ
cuarta	ˈkuəɾˠt̪ˠə
ochtar	ˈɔxt̪ˠəɾˠ
teagascóir	ˈtʲaɡəsˠkóɾʲ
chéanna	ˈçeːnʲə
tacair	ˈt̪ˠakəɾʲ
bricfeasta	ˈbʲɾʲɪcfʲəsˠt̪ˠə
lasa	ˈlˠasˠə
taca	ˈt̪ˠakə
dín	dʲiːnʲ
scoil	sˠkɛlʲ
Vín	viːnʲ
tréan	tʲɾʲeːnˠ
deartháir	ˈdʲaɾˠɑːɾʲ
faca	ˈfˠakə
bhíomar	ˈvʲiːmˠəɾˠ
sín	ʃiːnʲ
glaise	ˈɡlˠaʃə
iompar	ˈʊmˠpˠəɾˠ
maca	ˈmˠakə
nílimid	ˈnʲiːlʲəmʲɪdʲ
mín	mʲiːnʲ
cibeal	ˈcɪbʲəlˠ
ullamh	ˈʊlˠəu
lonta	ˈlˠɔn̪ˠt̪ˠə
Eochaidh	ˈoːxə
éigint	ˈeːɟɪn̠ʲtʲ
Áirc an Chonartha	ɑːɾˠk ənˠ ˈxɔn̪ˠəɾˠə
tiobraid	ˈtʲiəbˠɾˠədʲ
caor	kiːɾˠ
daor	d̪ˠiːɾˠ
Bairbre	ˈbˠaɾʲəbʲɾʲə
dearmadach	ˈdʲaɾˠmˠəd̪ˠəx
rugamar	ˈɾˠʊɡəmˠəɾˠ
ar feadh	əɾˠˈfʲəi
cláirseacha	ˈklˠɑːɾˠʃəxə
chíre	ˈçiːɾʲə
malaicít	ˈmˠalˠəciːtʲ
saor	sˠiːɾˠ
bréan	bʲɾʲeːnˠ
basa	ˈbˠasˠə
gearrán	ˈɟaɾˠɑːnˠ
bhfeaca	ˈvʲakə
deannach	ˈdʲan̪ˠəx
fhocal	ˈɔkəlˠ
leatsa	ˈlʲat̪ˠsˠə
taisce	ˈt̪ˠaʃcɪ
cloth	klˠɔ
dugaire	ˈd̪ˠʊɡəɾʲə
carbán	ˈkaɾˠəbˠɑːnˠ
dlím	dʲlʲiːmʲ
plaic	pˠlˠac
agam	aɡəmˠ
feoil	fʲoːlʲ
rinneas	ˈɾˠɪnʲəsˠ
gaisce	ˈɡaʃcɪ
chruinne	ˈxɾˠɪnʲə
ceannach	ˈcan̪ˠəx
treallach	ˈtʲɾʲalˠəx
bearach	ˈbʲaɾˠəx
meadhg	mʲɪɡ
huaireanta	ˈhuəɾʲən̪ˠt̪ˠə
chiseanna	ˈçɪʃən̪ˠə
cailce	ˈkal̪ʲcɪ
Sinéad	ˈʃɪnʲeːd̪ˠ
Afraic	ˈafˠɾˠəc
scaifte	ˈsˠkafʲtʲə
triantán	ˈtʲɾʲiən̪ˠt̪ˠɑːnˠ
áfach	ˈɑːfˠəx
mairstean	ˈmˠaɾˠʃtʲən̪ˠ
gustal	ˈɡʊsˠt̪ˠəlˠ
béic	bʲeːc
óinsí	ˈón̪ʲʃiː
seandaoine	ˈʃan̪ˠəd̪ˠiːnʲə
murab	ˈmˠʊɾˠəbˠ
amharc	ˈəuəɾˠk
drochmhúinte	ˈd̪ˠɾˠɔxwún̪ʲtʲə
cairéalaí	ˈkaɾʲeːlˠiː
roimis	ˈɾˠɪmʲəʃ
géig	ɟeːɟ
mosar	ˈmˠɔsˠəɾˠ
saoire	ˈsˠiːɾʲə
dónna	ˈd̪ˠoːn̪ˠə
Veinéis	vˈɛnʲeːʃ
turaíocht	ˈt̪ˠʊɾˠiːəxt̪ˠ
clóiséad	ˈklˠóʃeːd̪ˠ
daltach	ˈd̪ˠɛl̠ˠt̪ˠəx
fán	fˠɑːnˠ
fíodóirí	ˈfʲiːd̪ˠóɾʲiː
i	ə
ghoirid	ˈɣɛɾʲɪdʲ
ngaoith	ŋiː
cosán	ˈkɔsˠɑːnˠ
bán	bˠɑːnˠ
tiús	ˈtʲuːsˠ
a	ə
Cáisc	kɑːʃc
duamair	ˈd̪ˠuəmˠəɾʲ
cárb	kɑːɾˠbˠ
Éire	ˈeːɾʲə
