word,tags,ipa
imithe,Cois-Fharraige; Aran; Connacht,ˈimʲiː
imithe,Mayo; Connacht,əˈmʲiçə
imithe,Munster,ɪˈmʲihɪ
imithe,Munster; Cork,ˈimʲɪhɪ
imithe,Kerry; Munster,ˈmʲihɪ
imleacán,Connacht,ˈimʲlʲəkɑːnˠ
imleacán,Munster,ˈimʲɪlʲəkɑːn̪ˠ
imní,Connacht,ˈɪmʲɾʲiː
imní,Munster,ɪmʲəˈnʲiː
imní,Ulster,ˈɨ̞mʲnʲi
impí,Connacht,ˈɪmʲpʲiː
impí,Munster,ɪmʲˈpʲiː
impí,Ulster,ˈɨ̞mʲpʲi
imreas,Connacht,ˈimʲɾʲəsˠ
imreas,Ulster,ˈɨmʲəsˠ
imreoir,,ˈɪmʲɾʲoːɾʲ
imígí,Ulster,ˈɨmʲiɟi(ː)
imím,Connacht,ˈimʲiːmʲ
imím,Munster,(ɪ)ˈmʲiːmʲ
imíodh,Munster,ɪˈmʲiːx
in aghaidh,Ulster; Connacht,əˈn̪ˠəi
in aghaidh,Munster,əˈn̪ˠəiɟ
in aice,Ulster; Connacht,əˈn̪ˠacɪ
in aice,Munster,əˈn̪ˠɑcɪ
in aice le,,əˈn̪ˠacɪlʲə
in ainneoin,Connacht,əˈn̪ˠan̠ʲoːnʲ
in ainneoin,Munster,"ən̪ˠəˈnʲoːnʲ, ən̪ˠəˈnʲõːi̯nʲ"
in ainneoin,Ulster,əˈn̪ˠæn̠ʲænʲ
in airde,Galway; Munster,əˈn̪ˠɑːɾˠdʲə
in airde,Mayo; Ulster,əˈn̪ˠaːɾˠdʲə
in aisce,Munster,əˈn̪ˠɑʃcɪ
in aisce,Ulster,əˈn̪ˠasˠkɪː
in ann,,
in ann,Aran,"əˈnɑːn, əˈn̪ˠɑːn"
in ann,Munster,əˈn̪ˠɑːn̪ˠ
in aon bhall,Munster,əˈn̪ˠeːvˠəl̪ˠ
in aon chor,Munster,əˈn̪ˠeːxəɾˠ
in bhur ndiaidh,Aran,nə(ɾˠ)ˈn̠ʲiə
in inmhe,Ulster,əˈn̠ʲɪnʲəvʲ
in áirithe,Galway,əˈn̪ˠɑːɾʲiː
in áirithe,Mayo; Munster,əˈn̪ˠɑːɾʲəhə
in áirithe,Ulster,əˈn̪ˠæːɾʲəhə
in éindí,Connacht,"ə ˈn̠ʲeːn̠ʲdʲi, ə ˈn̠ʲeːn̠ʲdʲiː"
in éindí,Munster,ə n̠ʲeːn̠ʲˈdʲiː
in éindí le,Connacht,ə ˈn̠ʲeːn̠ʲdʲiː lʲə
in éindí le,Munster,ə n̠ʲeːn̠ʲˈdʲiː lʲə
in éindí le,Ulster,ə ˈn̠ʲeːn̠ʲdʲi lʲə
in éineacht,,əˈn̠ʲeːnʲəxt̪ˠ
in éineacht le,,əˈn̠ʲeːnʲəxt̪ˠ lʲə
ina,,ˈɪnˠə
ina dhiaidh,Aran,nə ˈjiə
ina dhiaidh sin,,ɪnˠə ˈjiə ʃinʲ
ina diaidh,Aran,nə ˈdʲiə
ina dteannta,Munster,ɪn̪ˠə ˈdʲɑun̪ˠt̪ˠə
ina ndiaidh,Aran,nəˈn̠ʲiə
ina thuilleamaí,Ulster,ən̪ˠaˈhɪl̠ʲəmˠiː
inar,,ˈɪnˠəɾˠ
inarb,,ˈɪnˠəɾˠbˠ
inarbh,,ˈɪnˠəɾˠvˠ
inchinn,Galway,ˈin̠ʲən̠ʲ
inchinn,Mayo,"ˈinʲhin̠ʲ, ˈinʲhiːnʲ, ˈiçin̠ʲ"
inchinn,Munster,ˈinʲɪhɪnʲ
inchinn,Ulster,"ˈinʲhiːn̠ʲ, ˈinʲinʲ"
inchurtha,Ulster,ˈɨnˠxɔɾˠhə
inghlactha,,ɪnʲˈɣlˠakə
inis,,"ˈinʲiʃ, ˈɪn̠ʲiʃ"
inis,Ulster; Connacht,ˈɪn̠ʲɪʃ
inis,Munster,ˈɪnʲɪʃ
inis,Kerry; Munster,ˈnʲɪʃ
inmhe,Ulster,ˈɪnʲəvʲ
inne,,ˈɪn̠ʲə
inne,Waterford; Cork,ˈɪɲə
inneach,Connacht,ˈɪn̠ʲax
inneach,Galway; Mayo; Connacht,ˈin̠ʲəx
inneach,Ulster,ˈin̠ʲa(x)
inneall,,ˈɪn̠ʲəl̪ˠ
inneall dóiteáin,,ˈɪn̠ʲəl̪ˠ ˈd̪ˠoːtʲɑːnʲ
innealta,,ˈɪn̠ʲəl̪ˠt̪ˠə
innealtóir,,ˈinʲəlˠt̪ˠoːɾʲ
inneoin,,
inneoin,Connacht,ˈin̠ʲuːnʲ
inneoin,Munster,ɪˈnʲuːnʲ ~ ɪˈnʲoːnʲ
inneoin,Ulster,"ˈin̠ʲæɾʲ, ˈɨn̠ʲəɾˠ, ˈɨn̠ʲɛɾʲ"
inneoir,Ulster,"ˈin̠ʲæɾʲ, ˈɨn̠ʲəɾˠ, ˈɨn̠ʲɛɾʲ"
inneosad,Munster,(ə)ˈnʲoːsˠəd̪ˠ
innilt,,"ˈɪnʲəlʲtʲ, ˈɪn̠ʲəl̠ʲtʲ"
innilt,Ulster,ˈinʲɪɟɪl̠ʲtʲ
inniu,Connacht,əˈn̠ʲu
inniu,Munster,"əˈnʲuvˠ, ɪˈnʲɯvˠ"
inniu,Ulster,əˈn̠ʲʊh
innseann,Munster,ˈiːnʲʃən̪ˠ
innsim,Munster,ˈiːnʲʃəmʲ
inné,Ulster; Connacht,"əˈn̠ʲeː, ɪˈn̠ʲeː"
inné,Munster,"əˈnʲeː, ɪˈnʲeː"
inní,,ˈɪn̠ʲiː
ins,,ɪnˠsˠ
inscne,,ˈɪn̠ʲʃ(c)nʲə
inse,Galway; Kerry,"ˈiːnʲʃə, ˈiːnʲʃɪ"
inse,Mayo; Ulster,ˈin̠ʲʃə
inseachas,Ulster,ˈɪn̠ʲʃaxəsˠ
inseacht,Galway,ˈiːnʲʃəxt̪ˠ
inseacht,Mayo,ˈanʲʃəxt̪ˠ
inseochaidh,Ulster,"ˈɨn̠ʲʃahə, ˈɪn̠ʲʃæhə"
inseodh,Galway,"ˈiːnʲʃoːtʲ, ˈiːnʲʃoːx"
inseoidh,Connacht,"ˈinʲʃoː, ˈinʲʃɔə̯"
inseoidh,Ulster,"ˈɨn̠ʲʃahə, ˈɪn̠ʲʃæhə"
insim,,"ˈinʲʃəmʲ, ˈin̠ʲʃəmʲ, ˈiːnʲʃəmʲ"
inste,,ˈɪn̠ʲʃtʲə
inste,Ulster,ˈɪn̠ʲʃi(ː)ʃtʲə
insí,Galway,ˈiːnʲʃiː
insím,Aran,"ˈinʲʃiːmʲ, ˈinʲʃəmʲ, ˈiːnʲʃiːmʲ"
insím,Kerry,"ˈiːnʲʃəmʲ, ˈnʲiʃəmʲ, ˈiːnʲʃɪmʲ, ˈnʲiʃɪmʲ"
insím,Ulster,ˈin̠ʲʃəmˠ
insíonn,Connacht,ˈiːnʲʃiːn̪ˠ
insíonn,Munster,"iːnʲˈʃiːn̪ˠ, ˈiːnʲʃən̪ˠ"
inteacht,Connacht,ˈɪn̠ʲtʲəxt̪ˠ
inteacht,Ulster,ˈɪn̠ʲtʲa(x)t̪ˠ
inti,Aran,ˈɪnʲtʲə
inti,Cois-Fharraige; Aran,ˈɪn̠ʲtʲə
inti,Cois-Fharraige,ˈiːn̠ʲtʲə
intinn,Galway,ˈiːn̠ʲtʲən̠ʲ
intinn,Mayo; Ulster,ˈɪn̠ʲtʲən̠ʲ
intinn,Waterford,ˈainʲtʲɪɲ
intise,Aran,ˈɪn̠ʲtʲəʃə
intleacht,Aran,ˈiːnʲtʲəɾˠəxt̪ˠ
intleacht,Cois-Fharraige,ˈiːnʲtʲɾʲəxt̪ˠ
intleacht,Connemara,ˈin̠ʲtʲlʲiəxt̪ˠ
intleacht,Mayo,"ˈin̠ʲtʲlʲaxt̪ˠ, ˈin̠ʲtʲɾʲaxt̪ˠ, ˈin̠ʲtʲɾʲiːxt̪ˠ"
intleacht,Cois-Fharraige; Munster,ˈiːnʲtʲlʲəxt̪ˠ
intleacht,Ulster,ˈɨn̠ʲtʲlaxt̪ˠ
inár,,ɪˈnˠaːɾˠ
inár gcoinne,Connacht,ən̪ˠɑːɾˠ ˈɡɪn̠ʲə
inár gcoinne,Munster,ən̪ˠɑːɾˠ ˈɡɪnʲə
inár gcoinne,Ulster,ən̪ˠaːɾˠ ˈɡɪn̠ʲə
inár ndiaidh,Aran,nə(ɾˠ)ˈn̠ʲiə
inín,Connacht,ˈɪnʲiːnʲ
iníon,Connacht,"nʲiːnˠ, ˈinʲiːnʲ"
iníon,Kerry; Munster; Cork,ɪˈnʲiːn̪ˠ
iníon,Waterford; Munster,nʲiən̪ˠ
iníon,Ulster,"n̠ʲiənˠ, n̠ʲiən̪ˠ, n̠ʲiːn̪ˠ"
iníona,Connacht,ˈinʲiːnˠiː
iolar,Connacht,ˈɪlˠəɾˠ
iolar,Munster,ˈɔl̪ˠəɾˠ
iolar,Ulster,ˈʌlˠəɾˠ
iolrán,Connacht,"ˈɪlˠɾˠɑːnˠ, ˈɪl̪ˠɾˠɑːn̪ˠ"
iolrán,Munster,ɪl̪ˠˈɾˠɑːn̪ˠ
iolrán,Ulster,"ˈɪlˠɾˠanˠ, ˈɪl̪ˠɾˠan̪ˠ"
iomad,Munster,ˈɯmˠəd̪ˠ
iomad,Munster; Connacht,ˈʊmˠəd̪ˠ
iomad,Ulster,ˈʌmˠəd̪ˠ
iomadúil,Munster,ʊmˠəˈd̪ˠuːlʲ
iomadúil,Ulster,ˈʌmˠəd̪ˠuːlʲ
iomaire,Munster; Connacht,ˈʊmˠəɾʲə
iomaire,Ulster,ˈʌmˠəɾʲə
iomall,Munster,"ˈɨ̞mˠəl̪ˠ, ˈɯmˠəl̪ˠ, ˈʊmˠəl̪ˠ"
iomarbhá,Ulster,ˈʌmˠəɾˠwai
iomarca,Galway,"ˈumˠəkɾˠə, ˈɞmˠəɾˠkə"
iomarca,Galway; Aran,ˈimˠəɾˠkə
iomarca,Mayo,"ˈumˠəɾˠkiː, ˈʌmˠəɾˠki"
iomarca,Munster,ˈɯmˠəɾˠkə
iomarca,Cois-Fharraige; Galway; Kerry; Cork; Munster,ˈumˠəɾˠkə
iomarca,Waterford; Munster,ˈmˠuɾˠkə
iomarca,Ulster,ˈʌmˠəɾˠkə
iomarcach,Munster,ˈʊmˠəɾˠkəx
iomas,Munster; Connacht,ˈʊmˠəsˠ
iomas,Ulster,ˈɤmˠəsˠ
iomaí,Galway; Aran,ˈimˠuː
iomaí,Galway; Cois-Fharraige; Mayo,ˈumˠiː
iomaí,Mayo,ˈʌmˠɪ
iomaí,Munster,mˠuː ~ mˠoː
iomaí,Ulster,"ˈimˠu, ˈʌmˠi(ː)"
iomlán,Connacht,"ˈʊmˠlˠɑːnˠ, ˈʊmˠl̪ˠɑːn̪ˠ"
iomlán,Munster,ʊmˠˈl̪ˠɑːn̪ˠ
iomlán,Ulster,"ˈʌmˠlˠanˠ, ˈʌmˠl̪ˠan̪ˠ"
iompaigh,Galway,ˈʊmˠpˠə
iompair,,ˈʊmˠpˠəɾʲ
iompar,Munster; Connacht,ˈʊmˠpˠəɾˠ
iompar,Ulster,"ˈʌmˠpˠəɾˠ, ˈʌmˠxəɾˠ"
iompú,Cois-Fharraige,ˈʊmˠpˠuː
iompú,Munster,uːmˠˈpˠuː
iomrall,,ˈʊmˠəɾˠəl̪ˠ
iomrascáil,Munster,ˈuːmˠəɾˠəsˠkɑː(i̯)lʲ
iomrá,Connacht,ˈʊmɾˠɑː
iomrá,Munster,ʊmˈɾˠɑː
iomrá,Ulster,ˈʌmˠɾˠa
iomrá,Ulster; genitive,ˈʌmˠɾˠaj
iománaíocht,,əˈmˠɑːn̪ˠiəxt̪ˠ
ionad,Connacht,ˈinˠəd̪ˠ
ionad,Munster,ˈun̪ˠəd̪ˠ ~ ˈin̪ˠəd̪ˠ
ionad,Ulster,ˈɨnˠəd̪ˠ
ionadaí,,"ˈi.ɴˠə.dˠiː, ˌi.nˠə.ˈdˠiː"
ionadh,Galway,"ˈiːnˠə, ˈiːn̪ˠə"
ionadh,Mayo,"ˈiːnˠuː, ˈiːn̪ˠuː"
ionadh,Munster,ˈuːn̪ˠə
ionadh,Ulster,"ˈiːnˠu, ˈiːn̪ˠu"
ionaibh,Aran,ˈɪn̪ˠiː
ionaibhse,Aran,ˈɪn̪ˠiːʃə
ionaidh,Connacht,ˈiːnˠiː
ionaidh,Munster,ˈuːn̪ˠɪɟ
ionaidh,Ulster,ˈiːnˠi
ionainn,Aran,ˈɪn̪ˠən̠ʲ
ionainne,Aran,ˈɪn̪ˠən̠ʲə
ionam,Aran,"ˈæn̪ˠəmˠ, ˈɪnəmˠ, ˈɪn̪ˠəmˠ"
ionam,Cois-Fharraige,"ˈiːn̪ˠt̪ˠəmˠ, ˈʊn̪ˠt̪ˠəmˠ, ˈʊn̪ˠəmˠ"
ionamsa,Aran,"ˈin̪ˠəmˠsˠə, ˈiˠnəmˠsˠə, ˈæn̪ˠəmˠsˠə"
ionann,Ulster,ˈanən̪ˠ
ionas,Munster,"ˈɯn̪ˠəsˠ, ˈʊn̪ˠəsˠ"
ionat,Aran,"ˈɪn̪ˠəd̪ˠ, ˈɪn̪ˠət̪ˠ"
ionatsa,Aran,ˈɪn̪ˠət̪ˠsˠə
iondúil,Cois-Fharraige,ˈuːn̪ˠd̪ˠuːlʲ
ionga,Aran,ˈɔŋə
ionga,Munster,"ˈuːŋ(ɡ)ə, ˈũːŋ(ɡ)ə"
ionga,Ulster,ˈɨ̞ŋə
ionga laidhre,Ulster,"ˈɨ̞ŋə ˈlˠɤːɾʲə, ˈɨ̞ŋə ˈl̪ˠeːɾʲə"
ionnarb,Munster,ˈun̪ˠəɾˠəbˠ
ionnas,Munster,"ˈɯn̪ˠəsˠ, ˈʊn̪ˠəsˠ"
ionraic,Ulster,ˈʌn̪ˠɾˠɪcɪ
ionsair,Ulster,"ˈɪn̠ʲʃɛɾʲ, ˈʌn̪ˠsɛɾʲ"
ionsaí,Connacht,ˈɔnˠsˠiː
ionsaí,Munster,uːnˠˈsˠiː
ionsaí,Ulster,ˈɤnˠsˠi
ionsorm,Ulster,"ˈɪn̠ʲʃɔɾˠəmˠ, ˈʌn̪ˠsˠɔɾˠəmˠ"
ionsort,Ulster,"ˈɪn̠ʲʃɔɾˠt̪ˠ, ˈʌn̪ˠsˠɔɾˠt̪ˠ"
iontach,Connacht,"ˈiən̪ˠt̪ˠəx, ˈiːn̪ˠt̪ˠəx"
iontach,Munster,ˈuːn̪ˠt̪ˠəx
iontach,Ulster,"ˈeːn̪ˠt̪ˠa(x), ˈiːn̪ˠt̪ˠa(x), ˈɤːn̪ˠt̪ˠa(x), ˈɯːn̪ˠt̪ˠa(x)"
iontaoibh,Munster,uːn̪ˠˈt̪ˠiːvʲ
iontaoibheach,Munster,uːn̪ˠˈt̪ˠiːvʲəx
iontas,Connacht,ˈiən̪ˠt̪ˠəsˠ
iontas,Ulster; Connacht,ˈiːn̪ˠt̪ˠəsˠ
iontas,Munster,ˈuːn̪ˠt̪ˠəsˠ
iontas,Ulster,"ˈeːn̪ˠt̪ˠəsˠ, ˈɤːn̪ˠt̪ˠəsˠ"
iontráil,Connacht,ˈʊn̪ˠt̪ˠɾˠɑːlʲ
iontráil,Munster,ʊn̪ˠˈt̪ˠɾˠɑːlʲ
iontráil,Ulster,ˈɪn̪ˠt̪ˠɾˠælʲ
iontrálacha,Connacht,ˈʊn̪ˠt̪ˠɾˠɑːlˠəxə
iontrálacha,Munster,ʊn̪ˠˈt̪ˠɾˠɑːl̪ˠəxə
iontrálacha,Ulster,ˈɪn̪ˠt̪ˠɾˠælˠaxə
iontu,Aran,ˈiːn̪ˠt̪ˠəbˠ
iontu,Munster,ˈuːn̪ˠt̪ˠə
iontusan,Aran,ˈiːn̪ˠt̪ˠəpˠsˠən
iontusan,Munster,ˈuːn̪ˠt̪ˠəsˠən̪ˠ
iothlann,Aran,ˈɔlən̪ˠ
iris,,ˈɪɾʲəʃ
irseacha,Ulster,ˈɨ̞ɾˠsˠaxə
is,,"sˠ, ɪsˠ, ʃ"
is cuma,,əsˠ ˈkʊmˠə
is fearr,,(ə)sˠˈfʲɑːɾˠ
is fearr,Ulster,sˠaːɾˠ
is fuath le,,"sˠfˠuə lʲə, ɪsˠ fˠuə lʲə"
is é do bheatha,Ulster,ʃɛ də ˈvʲahə
is éigean,,ˈʃeːɟənˠ
ise,,ˈɪʃə
isteach,,əʃˈtʲax
isteach,Cois-Fharraige,"əʃˈtʲæx, əʃˈtʲæːx"
istigh,Connacht,əʃˈtʲiː
istigh,Munster,əʃˈtʲiɟ
istigh,Ulster,"əsˠˈt̪ˠiç, əsˠˈt̪ˠiːç"
it,,ɪt̪ˠ
ite,,ˈitʲə
itear,,ˈɪtʲəɾˠ
ith,,i(h)
ith,Aran,iː
ith,Ulster,iç
ithe,,
ithe,Galway,"i, iə, iː, ˈiː.ə, ˈiːhə"
ithe,Mayo; Ulster,ˈiçə
ithe,Munster,ˈihɪ
itheann,,"ˈihən̪ˠ, ˈiːn̪ˠ"
itheann,Cois-Fharraige,ˈiːsˠən̪ˠ
ithid,,ˈɪhɪdʲ
ithim,Galway,ˈiːmʲ
ithim,Mayo; Ulster,ˈiçəmˠ
ithim,Munster,ˈihəmʲ
ithimid,,ˈɪhəmʲədʲ
ithir,,"ˈihəɾʲ, ˈihɪɾʲ"
ithir,Aran,ˈiːhəɾʲ
ithir,Cois-Fharraige,ˈiːɾʲ
ithir,Mayo,"ˈehɪɾʲ, ˈiçɪɾʲ"
iógart,,ˈjoː.ɡˠʊɾˠt̪ˠ
iúr,,uːɾˠ
iúr sléibhe,Ulster,ˈuːɾˠ ˈlʲeːvʲə
jé,,d͡ʒeː
labhair,Munster; Connacht,"l̪ˠauɾʲ, l̪ˠəuɾʲ"
labhair,Ulster,l̪ˠoːɾʲ
labhairt,Munster; Connacht,l̪ˠauɾʲtʲ
labhairt,Ulster,l̪ˠoːɾˠtʲ
labharfaidh,Ulster,ˈl̪ˠoːɾˠhə
labhraim,Ulster,ˈl̪ˠoːɾʲəmˠ
lacha,,ˈl̪ˠaxə
lachain,,ˈl̪ˠaxənʲ
lachan,,ˈl̪ˠaxənˠ
lacht,Aran; Munster,l̪ˠɑxt̪ˠ
lacht,Mayo; Ulster; Connemara,l̪ˠaxt̪ˠ
lachtach,Connacht,ˈl̪ˠaxt̪ˠəx
lachtach,Ulster,ˈl̪ˠaxt̪ˠa(h)
ladhar,Munster,ˈl̪ˠɑi(ə)ɾˠ
ladhar,Ulster,"l̪ˠeːɾˠ, l̪ˠɤːɾˠ"
ladhróg,Munster,l̪ˠɑi(ə)ˈɾˠoːɡ
lae,,l̪ˠeː
laetha,Ulster,ˈl̪ˠɛhə
laethanta,,ˈl̪ˠeːhən̪ˠt̪ˠə
laethanta,Cois-Fharraige,ˈl̪ˠeːn̪ˠt̪ˠiː
laethanta na riabhaí,Connacht,ˈl̪ˠeːhən̪ˠt̪ˠə n̪ˠə ˈɾˠiəwiː
laethanta na riabhaí,Munster,ˈl̪ˠeːhən̪ˠt̪ˠə n̪ˠə ˈboː ˈrˠiəhɪ
laethanta na riabhaí,Ulster,"ˈl̪ˠɛhə n̪ˠə ˈɾˠeːwi, ˈl̪ˠɛhə n̪ˠə ˈɾˠɤːwi"
laethe,,ˈl̪ˠeːhɪ
lag,,"l̪ˠaɡ, l̪ˠɑɡ, l̪ˠʌɡ, l̪ˠaːɡ"
laga,Aran; Munster,ˈl̪ˠɑɡə
laga,Mayo; Ulster; Connemara,ˈl̪ˠaɡə
lagar,,ˈl̪ˠaɡəɾˠ
laghach,Ulster,"l̪ˠeːx, l̪ˠɤːx, l̪ˠɛəx"
laghairt,,l̪ˠəiɾˠtʲ
laghdaigh,Ulster,"ˈl̪ˠeːd̪ˠi, ˈl̪ˠɤːd̪ˠi"
laghdú,Ulster,"ˈl̪ˠeːd̪ˠu, ˈl̪ˠɤːd̪ˠu"
lagsprid,,ˈl̪ˠɑɡsˠpʲɾʲidʲ
lagú,Munster,"l̪ˠɑˈɡuː, l̪ˠəˈɡuː"
laidhre,,ˈl̪ˠəiɾʲə
laidhre,Ulster,"ˈl̪ˠeːɾʲə, ˈl̪ˠɤːɾʲə"
laig,,l̪ˠaɟ
laige,,ˈl̪ˠaɟɪ
laige,Munster,ˈl̪ˠɪɟɪ
laisteas,,l̪ˠaʃˈtʲasˠ
laistiar,,l̪ˠaʃˈtʲiəɾˠ
laistigh,Ulster; Connacht,l̪ˠaʃˈtʲɪj
laistigh,Munster,l̪ˠaʃˈtʲɪɟ
laistíos,Munster,l̪ˠɑʃˈtʲiːsˠ
laithche,Ulster,ˈl̪ˠaiçə
lampa,,ˈl̪ˠamˠpˠə
lampaí,Connacht,ˈl̪ˠamˠpˠiː
langa,,ˈl̪ˠaŋɡə
lann,Galway,l̪ˠɑːn̪ˠ
lann,Mayo; Ulster,l̪ˠan̪ˠ
lann,Munster,l̪ˠaun̪ˠ
lannach,Connacht,ˈl̪ˠan̪ˠəx
lannach,Ulster,ˈl̪ˠan̪ˠa(x)
lao,Ulster; Connacht,l̪ˠiː
lao,Munster,l̪ˠeː
lao,Ulster,l̪ˠɯː
laoch,Ulster; Connacht,l̪ˠiːx
laoch,Munster,l̪ˠeːx
laoch,Ulster,l̪ˠɯːx
laofa,Ulster; Connacht,ˈl̪ˠiːfˠə
laofa,Munster,ˈl̪ˠeːfˠə
lapa,,ˈl̪ˠapˠə
laprachán,Munster,ˈl̪ˠɑpˠəɾˠəxɑ̃ːn̪ˠ
las,,l̪ˠasˠ
las,Ulster,l̪ˠɔsˠ
lasa,,ˈl̪ˠasˠə
lasadh,Galway,"ˈl̪ˠasəx, ˈl̪ˠasˠə, ˈl̪ˠasˠəvˠ"
lasadh,Galway; Mayo,ˈl̪ˠasətʲ
lasadh,Mayo,ˈl̪ˠasuː
lasadh,Mayo,ˈl̪ˠasˠuː
lasadh,Munster,"ˈl̪ˠɑsˠə, ˈl̪ˠɑsˠəx, ˈl̪ˠɑsˠəɡ"
lasadh,Ulster,"ˈl̪ˠɔsu, ˈl̪ˠɔsətʲ"
lasadh,Ulster,ˈl̪ˠɔsˠu
lasair,,ˈl̪ˠasˠəɾʲ
lasair,Ulster,ˈl̪ˠɔsˠəɾʲ
lasann,,ˈl̪ˠasˠən̪ˠ
lasas,,ˈl̪ˠasˠəsˠ
lasca,Aran; Munster,ˈl̪ˠɑsˠkə
lasca,Mayo; Ulster; Connemara,ˈl̪ˠasˠkə
lasmuigh,Connacht,"l̪ˠasˠˈmˠiː, l̪ˠasˠˈmˠʊ"
lasmuigh,Cork,l̪ˠɑsˠˈmˠʊ
lasmuigh,Munster,l̪ˠasˠˈmˠɪɟ
lasmuigh,Ulster,l̪ˠasˠˈmˠɪç
lasrach,Connacht,ˈl̪ˠɑsˠɾˠəx
lasrach,Munster,ˈl̪ˠɑsˠəɾˠəx
lasracha,Connacht,ˈl̪ˠasˠɾˠəxə
lasracha,Munster,ˈl̪ˠasˠəɾˠəxə
lasracha,Ulster,ˈl̪ˠasˠɾˠa(h)ə
lasta,,ˈl̪ˠasˠt̪ˠə
lastall,Galway,l̪ˠasˠˈt̪ˠɑːl̪ˠ
lastall,Mayo; Ulster,l̪ˠasˠˈt̪ˠal̪ˠ
lastall,Munster,l̪ˠasˠˈt̪ˠɑul̪ˠ
lastar,,ˈl̪ˠasˠt̪ˠəɾˠ
lastoir,Ulster; Connacht,l̪ˠasˠˈt̪ˠɛɾʲ
lastoir,Munster,l̪ˠɑsˠˈt̪ˠɪɾʲ
lastuaidh,Ulster; Connacht,l̪ˠasˠˈt̪ˠuə(j)
lastuaidh,Munster,l̪ˠasˠˈt̪ˠuəɟ
lastuas,,l̪ˠasˠˈt̪ˠuəsˠ
lathach,Aran,"l̪ˠɑːx, ˈl̪ˠɑhəx"
lathach,Ulster,l̪ˠaiç
le,,lʲɛ
le chéile,,lʲə ˈçeːlʲə
le do thoil,,lʲɛd̪ˠ(ə)ˈhɔlʲ
le déanaí,Connacht,lʲə ˈdʲeːn̪ˠiː
le déanaí,Munster,lʲə dʲiaˈn̪ˠiː
le déanaí,Ulster,lʲə ˈdʲeːn̪ˠi
le fáil,Munster; Connacht,lʲɛˈfˠɑːlʲ
le fáil,Ulster,lʲɛˈfˠæːlʲ
le haghaidh,,lʲɛˈhiː
le haghaidh,Connacht,lʲəˈhəi̯
le haghaidh,Cois-Fharraige; Connacht,lʲəi̯
le haghaidh,Munster,lʲəˈhaɟ
le haghaidh,Ulster,lʲəˈhæj
leaba,Cois-Fharraige,ˈl̠ʲæːbˠə
leaba,Munster,ˈlʲabˠɪɟ
leaba,Ulster,ˈl̠ʲabˠiː
leaba chluimhrí,Ulster,ˌl̠ʲabˠi ˈxlˠɨ̞̃vʲɾʲi
leabaidh,Munster,ˈl̠ʲabˠɪɟ
leabaidh,Ulster,ˈl̠ʲabˠi
leabhair,Connacht,l̠ʲəuɾʲ
leabhair,Munster,lʲauɾʲ
leabhair,Ulster,l̠ʲoːɾʲ
leabhar,Connacht,l̠ʲəuɾˠ
leabhar,Munster,lʲɑuɾˠ
leabhar,Ulster,l̠ʲoːɾˠ
leabharlann,Munster; Connacht,ˈl̠ʲəuɾˠl̪ˠən̪ˠ
leabharlann,Ulster,ˈl̠ʲoːɾˠl̪ˠən̪ˠ
leabhartha,Connemara,ˈl̠ʲəuɾˠhə
leabhartha,Munster,ˈlʲɑuɾˠhə
leabhartha,Ulster,ˈl̠ʲoːɾˠhiː
leac,,l̠ʲak
leac,Cois-Fharraige,l̠ʲæk
leaca,Ulster,ˈl̠ʲakinʲ
leacht,,l̠ʲaxt̪ˠ
leadhb,Munster,lʲai(ə)bˠ
leadhb,Ulster,"l̠ʲeːbˠ, l̠ʲɛə̯bˠ"
leadhbthacha,Ulster,"l̠ʲeːpˠaxə, l̠ʲɛə̯pˠaxə"
leadhbóg,Munster,lʲaɪ(ə)ˈbˠoːɡ
leadránach,Munster,lʲɑˈd̪ˠɾˠɑ̃ːn̪ˠəx
leafaos,Connacht,ˈl̠ʲaˌfˠiːsˠ
leafaos,Munster,ˈlʲaˈfˠeːsˠ
leag,,l̠ʲaɡ
leaga,,ˈl̠ʲaɡə
leagadh,Galway,ˈl̠ʲaɡəvˠ
leagadh,Galway; Ulster; Mayo,ˈl̠ʲaɡətʲ
leagadh,Mayo,ˈl̠ʲaɡuː
leagadh,Munster,ˈl̠ʲaɡəɡ
leagadh,Galway; Munster,ˈl̠ʲaɡəx
leagadh,Ulster,ˈl̠ʲaɡu
leagaim,,ˈl̠ʲaɡəmʲ
leagan,Cois-Fharraige,"ˈl̠ʲæɡən̪ˠ, ˈl̠ʲæːɡən̪ˠ"
leagan,Mayo,ˈlʲaɡənˠ
leagan,Ulster,"ˈl̠ʲɨɡənˠ, ˈl̠ʲɨɡən̪ˠ"
leagann,,ˈl̠ʲaɡən̪ˠ
leagfadh,Galway; Ulster; Mayo,ˈl̠ʲakətʲ
leagfadh,Mayo,ˈl̠ʲakuː
leagfadh,Galway; Munster,ˈl̠ʲakəx
leagfadh,Ulster,ˈl̠ʲaku
leagfaidh,Mayo,ˈl̠ʲakiː
leagfaidh,Munster,ˈl̠ʲakɪɟ
leagfaidh,Galway; Munster,ˈl̠ʲakə
leagfaidh,Ulster,ˈl̠ʲaki
leagtha,Cois-Fharraige,"ˈl̠ʲækiː, ˈl̠ʲæːkiː"
leagtha,Mayo,"ˈl̠ʲakiː, ˈl̠ʲʌki"
leagtha,Munster,ˈlʲakɪhɪ
leagtha,Ulster,ˈl̠ʲɨkə
leamh,Connacht,ˈl̠ʲavˠ
